E0,ThetaDeg,nu,A,Z,CS_qe,CS_mec,CS_inel,cross,,
1.5,13.54,0.24,12,6,11752.66682,28621.3335,13255.62424,53629.62457,,
1.5,13.54,0.25,12,6,8923.071881,29111.08885,18061.94286,56096.10359,,
1.5,13.54,0.26,12,6,6806.920091,29263.23966,23834.42469,59904.58444,,
1.5,13.54,0.27,12,6,5215.260736,29040.60099,30529.02656,64784.88829,,
1.5,13.54,0.28,12,6,4010.72011,28420.65737,37902.17459,70333.55206,,
1.5,13.54,0.29,12,6,3093.818222,27400.7252,45642.11065,76136.65407,,
1.5,13.54,0.3,12,6,2392.320425,26001.87818,53240.3201,81634.51871,,
1.5,13.54,0.31,12,6,1853.38972,24270.66862,60396.45984,86520.51818,,
1.5,13.54,0.32,12,6,1437.998918,22277.82829,66763.99615,90479.82335,,
1.5,13.54,0.33,12,6,1117.024128,20113.41822,72052.53917,93282.98152,,
1.5,13.54,0.34,12,6,868.5267908,17878.10137,76220.58122,94967.20938,,
1.5,13.54,0.35,12,6,675.85142,15671.66336,79266.50964,95614.02443,,
1.5,13.54,0.36,12,6,526.2765523,14451.72152,81242.98503,96220.98311,,
1.5,13.54,0.37,12,6,410.0418982,12430.69047,82247.75776,95088.49013,,
1.5,13.54,0.38,12,6,319.6348384,10639.1322,82396.41437,93355.18141,,
1.5,13.54,0.39,12,6,249.2593417,9101.606393,81808.11095,91158.97669,,
1.5,13.54,0.4,12,6,194.4360324,7858.673016,80636.48631,88689.59536,,
1.5,13.54,0.41,12,6,151.6984476,6897.396767,78974.69127,86023.78648,,
1.5,13.54,0.42,12,6,118.360993,6173.491654,76946.14441,83237.99706,,
1.65,11.95,3.00E-02,12,6,256172.6368,1765.756736,0,257938.3935,,
1.65,11.95,4.00E-02,12,6,364046.6285,3235.478419,0,367282.107,,
1.65,11.95,5.00E-02,12,6,456358.6668,4747.60036,0,461106.2672,,
1.65,11.95,6.00E-02,12,6,510937.8799,6303.051053,0,517240.9309,,
1.65,11.95,7.00E-02,12,6,529714.4234,7903.404117,0,537617.8275,,
1.65,11.95,8.00E-02,12,6,519041.7419,9550.634177,0,528592.3761,,
1.65,11.95,9.00E-02,12,6,486583.9532,11246.82892,0,497830.7821,,
1.65,11.95,0.1,12,6,439695.234,12993.82503,0,452689.059,,
1.65,11.95,0.11,12,6,384811.8647,14792.7577,0,399604.6224,,
1.65,11.95,0.12,12,6,327245.2783,16700.57552,0,343945.8538,,
1.65,11.95,0.13,12,6,271113.9907,18675.69247,0,289789.6832,,
1.65,11.95,0.14,12,6,219344.8425,20702.06575,0,240046.9083,,
1.65,11.95,0.15,12,6,173740.0404,22769.60405,0,196509.6444,,
1.65,11.95,0.16,12,6,135115.3151,24862.89837,8.819227089,159987.0327,,
1.65,11.95,0.17,12,6,103499.5069,26960.20346,214.1887675,130673.8991,,
1.65,11.95,0.18,12,6,78367.81854,29032.49158,757.7478264,108158.0579,,
1.65,11.95,0.19,12,6,58872.55627,31042.68217,1773.750007,91688.98845,,
1.65,11.95,0.2,12,6,44039.6487,32945.19166,3393.070151,80377.91051,,
1.65,11.95,0.21,12,6,32912.43042,34685.99314,5746.31297,73344.73653,,
1.65,11.95,0.22,12,6,24639.23771,36203.41784,8969.757001,69812.41255,,
1.65,11.95,0.23,12,6,18512.85806,37481.01229,13202.77483,69196.64518,,
1.65,11.95,0.24,12,6,13975.56847,38449.65453,18586.00014,71011.22314,,
1.65,11.95,0.25,12,6,10603.97366,39016.26034,25236.21536,74856.44935,,
1.65,11.95,0.26,12,6,8085.115446,39124.33849,33196.62918,80406.08312,,
1.65,11.95,0.27,12,6,6191.459448,38727.05364,42394.84913,87313.36222,,
1.65,11.95,0.28,12,6,4758.821898,37797.79067,52480.74152,95037.3541,,
1.65,11.95,0.29,12,6,3668.736708,36337.36279,63007.11886,103013.2184,,
1.65,11.95,0.3,12,6,2835.250044,34378.99299,73258.77866,110473.0217,,
1.65,11.95,0.31,12,6,2195.436573,31990.13691,82830.95654,117016.53,,
1.65,11.95,0.32,12,6,1702.753352,29270.14966,91259.00441,122231.9074,,
1.65,11.95,0.33,12,6,1322.428957,26343.38847,98158.91403,125824.7315,,
1.65,11.95,0.34,12,6,1028.259123,23347.79645,103504.3353,127880.3909,,
1.65,11.95,0.35,12,6,800.3567259,20418.49233,107318.2179,128537.0669,,
1.65,11.95,0.36,12,6,623.5474946,17671.47597,109693.4793,127988.5028,,
1.65,11.95,0.37,12,6,486.2067462,16153.12621,110778.5847,127417.9176,,
1.65,11.95,0.38,12,6,379.4026602,13839.75762,110740.5134,124959.6736,,
1.65,11.95,0.39,12,6,296.2571085,11855.29739,109745.33,121896.8845,,
1.65,11.95,0.4,12,6,231.4640885,10256.84047,108004.4947,118492.7993,,
1.65,11.95,0.41,12,6,180.9243303,9029.139854,105640.4965,114850.5606,,
1.65,11.95,0.42,12,6,141.4666939,8109.277213,102816.9351,111067.679,,
1.65,11.95,0.43,12,6,110.635029,7428.159236,99666.32237,107205.1166,,
1.65,11.95,0.44,12,6,86.52473025,6923.368892,96291.09546,103300.9891,,
1.65,11.95,0.45,12,6,67.65718102,6542.979665,92782.18748,99392.82432,,
1.65,11.95,0.46,12,6,52.88316768,6246.568134,89210.12323,95509.57454,,
1.65,11.95,0.47,12,6,41.30848732,6004.596694,85639.49798,91685.40316,,
1.65,11.95,0.48,12,6,32.23658364,5796.762405,82104.00458,87933.00357,,
1.65,11.95,0.49,12,6,25.12426351,5609.907749,78643.17766,84278.20967,,
1.65,11.95,0.5,12,6,19.54747288,5435.97868,75280.01461,80735.54076,,
1.65,11.95,0.51,12,6,15.174817,5270.317931,72027.25547,77312.74822,,
1.65,11.95,0.52,12,6,11.74704897,5110.39256,68902.61785,74024.75746,,
1.65,11.95,0.53,12,6,9.061162926,4954.927078,65893.7055,70857.69374,,
1.65,11.95,0.54,12,6,6.958043795,4803.354391,63013.33138,67823.64382,,
1.65,11.95,0.55,12,6,5.312867083,4655.487641,60271.51678,64932.31729,,
1.65,11.95,0.56,12,6,4.027627636,4511.332482,57644.89452,62160.25463,,
1.65,11.95,0.57,12,6,3.025318421,4370.982935,55146.753,59520.76126,,
1.65,11.95,0.58,12,6,2.245389673,4234.564797,52754.10847,56990.91866,,
1.65,13.54,4.00E-02,12,6,126602.1231,1041.835293,0,127643.9584,,
1.65,13.54,5.00E-02,12,6,176948.845,1816.649442,0,178765.4945,,
1.65,13.54,6.00E-02,12,6,218119.4736,2634.179401,0,220753.653,,
1.65,13.54,7.00E-02,12,6,247335.5441,3497.87457,0,250833.4187,,
1.65,13.54,8.00E-02,12,6,263663.0668,4434.977065,0,268098.0439,,
1.65,13.54,9.00E-02,12,6,267742.583,5422.763473,0,273165.3465,,
1.65,13.54,0.1,12,6,261265.9522,6462.227306,0,267728.1795,,
1.65,13.54,0.11,12,6,246461.5147,7554.035651,0,254015.5503,,
1.65,13.54,0.12,12,6,225705.8984,8698.202006,0,234404.1004,,
1.65,13.54,0.13,12,6,201272.8452,9893.789216,0,211166.6344,,
1.65,13.54,0.14,12,6,175182.2586,11138.48496,0,186320.7436,,
1.65,13.54,0.15,12,6,149112.788,12428.09957,0,161540.8876,,
1.65,13.54,0.16,12,6,124357.2778,13756.18917,3.1171964,138116.5842,,
1.65,13.54,0.17,12,6,101813.3526,15113.27059,79.613695,117006.2369,,
1.65,13.54,0.18,12,6,82006.08595,16485.9021,293.5948575,98785.5829,,
1.65,13.54,0.19,12,6,65138.09718,17856.15335,713.493771,83707.7443,,
1.65,13.54,0.2,12,6,51158.60433,19201.07799,1412.222025,71771.90434,,
1.65,13.54,0.21,12,6,39840.31513,20492.43026,2466.36443,62799.10982,,
1.65,13.54,0.22,12,6,30853.11495,21696.76084,3957.039317,56506.9151,,
1.65,13.54,0.23,12,6,23826.11598,22776.03514,5967.605583,52569.7567,,
1.65,13.54,0.24,12,6,18393.55914,23688.90482,8582.596658,50665.06062,,
1.65,13.54,0.25,12,6,14223.92957,24392.7205,11877.12204,50493.77212,,
1.65,13.54,0.26,12,6,11034.49647,24846.29432,15896.71037,51777.50115,,
1.65,13.54,0.27,12,6,8594.961994,25013.30728,20642.51579,54250.78507,,
1.65,13.54,0.28,12,6,6724.1534,24866.1216,25986.3761,57576.6511,,
1.65,13.54,0.29,12,6,5283.129957,24389.63054,31768.37679,61441.13729,,
1.65,13.54,0.3,12,6,4167.151876,23584.65062,37689.94949,65441.75199,,
1.65,13.54,0.31,12,6,3298.017528,22470.16229,43540.87514,69309.05495,,
1.65,13.54,0.32,12,6,2617.512427,22560.60983,49065.82396,74243.94622,,
1.65,13.54,0.33,12,6,2082.19283,20809.4944,54034.45667,76926.1439,,
1.65,13.54,0.34,12,6,1659.428495,18919.94331,58337.84077,78917.21258,,
1.65,13.54,0.35,12,6,1324.495959,16961.32092,61898.75959,80184.57646,,
1.65,13.54,0.36,12,6,1058.483777,14997.64158,64681.61423,80737.73959,,
1.65,13.54,0.37,12,6,846.7944905,13097.25292,66694.54005,80638.58746,,
1.65,13.54,0.38,12,6,678.0712611,11331.63352,67972.91602,79982.6208,,
1.65,13.54,0.39,12,6,543.4215884,9757.801131,68571.98686,78873.20958,,
1.65,13.54,0.4,12,6,435.8479701,8407.094579,68577.98887,77420.93142,,
1.65,13.54,0.41,12,6,349.8236566,7286.136772,68057.77892,75693.73934,,
1.65,13.54,0.42,12,6,280.9716396,6383.026115,67105.40921,73769.40697,,
1.65,13.54,0.43,12,6,225.8185129,5673.857102,65799.80174,71699.47736,,
1.65,13.54,0.44,12,6,181.6037446,5128.323456,64217.75818,69527.68538,,
1.65,13.54,0.45,12,6,146.1307274,4714.27057,62426.60138,67287.00268,,
1.65,13.54,0.46,12,6,117.6498096,4401.117828,60485.21616,65003.9838,,
1.65,13.54,0.47,12,6,94.76609058,4162.087303,58449.64119,62706.49459,,
1.65,13.54,0.48,12,6,76.36655104,3975.301506,56356.17792,60407.84598,,
1.65,13.54,0.49,12,6,61.5623606,3823.955942,54244.00892,58129.52722,,
1.65,13.54,0.5,12,6,49.64314391,3695.856511,52141.02874,55886.5284,,
1.65,13.54,0.51,12,6,40.04069024,3582.618097,50066.71532,53689.37411,,
1.65,13.54,0.52,12,6,32.30013253,3478.767532,48042.92468,51553.99234,,
1.65,13.54,0.53,12,6,26.05704095,3380.91344,46068.90274,49475.87322,,
1.65,13.54,0.54,12,6,21.01920353,3287.066012,44160.73409,47468.8193,,
1.65,13.54,0.55,12,6,16.9521242,3196.128521,42331.62777,45544.70841,,
1.65,13.54,0.56,12,6,13.6674707,3107.544797,40569.28809,43690.50035,,
1.65,13.54,0.57,12,6,11.01386543,3021.070072,38887.27733,41919.36126,,
1.65,13.54,0.58,12,6,8.869538011,2936.629969,37272.12749,40217.62699,,
1.93,16,0,12,6,0,0,0,0,,
1.93,16,1.80E-02,12,6,43.33980546,0,0,43.33980546,,
1.93,16,3.60E-02,12,6,2199.253586,0,0,2199.253586,,
1.93,16,5.40E-02,12,6,7241.970887,209.7454256,0,7451.716313,,
1.93,16,7.30E-02,12,6,15819.82793,495.0674796,0,16314.89541,,
1.93,16,9.10E-02,12,6,26842.19459,808.9699564,0,27651.16454,,
1.93,16,0.109,12,6,38531.5009,1176.028255,0,39707.52916,,
1.93,16,0.127,12,6,48218.66329,1607.568206,0,49826.23149,,
1.93,16,0.145,12,6,54086.47645,2114.419899,0,56200.89635,,
1.93,16,0.164,12,6,55560.42442,2740.35079,0.458351853,58301.23356,,
1.93,16,0.182,12,6,52990.9087,3422.768502,10.13108225,56423.80829,,
1.93,16,0.2,12,6,47596.83928,4186.785164,51.69913765,51835.32358,,
1.93,16,0.218,12,6,40555.14129,5015.205606,168.3908353,45738.73773,,
1.93,16,0.236,12,6,32962.88598,5876.345406,429.189992,39268.42138,,
1.93,16,0.262,12,6,22720.97315,7078.84738,1255.915103,31055.73564,,
1.93,16,0.278,12,6,17432.79656,7721.65078,2155.479133,27309.92647,,
1.93,16,0.293,12,6,13334.4527,8203.521323,3339.536999,24877.51102,,
1.93,16,0.309,12,6,9864.201673,8543.661995,4995.10654,23402.97021,,
1.93,16,0.324,12,6,7367.100132,8666.326414,6899.891474,22933.31802,,
1.93,16,0.34,12,6,5373.94099,8566.945426,9239.975604,23180.86202,,
1.93,16,0.355,12,6,4001.910289,8257.359341,11615.99083,23875.26046,,
1.93,16,0.371,12,6,2937.267315,7718.185069,14196.63414,24852.08652,,
1.93,16,0.386,12,6,2213.893815,7056.18375,16513.59489,25783.67245,,
1.93,16,0.401,12,6,1681.981159,6294.498335,18602.81779,26579.29728,,
1.93,16,0.417,12,6,1265.378805,5436.476787,20477.06897,27178.92456,,
1.93,16,0.432,12,6,975.7924659,4647.733965,21839.16399,27462.69042,,
1.93,16,0.448,12,6,743.9243099,3875.886013,22847.15337,27466.9637,,
1.93,16,0.463,12,6,579.2438119,3250.431539,23389.0674,27218.74275,,
1.93,16,0.479,12,6,444.9467158,2704.993153,23577.90778,26727.84765,,
1.93,16,0.504,12,6,295.8897601,2098.348131,23208.44822,25602.68611,,
1.93,16,0.51,12,6,268.4302766,1991.901443,23022.64656,25282.97828,,
1.93,18,0,12,6,0,0,0,0,,
1.93,18,1.80E-02,12,6,0,0,0,0,,
1.93,18,3.60E-02,12,6,281.5488042,0,0,281.5488042,,
1.93,18,5.40E-02,12,6,1102.966208,77.11005091,0,1180.076259,,
1.93,18,7.30E-02,12,6,2799.247117,192.2126511,0,2991.459768,,
1.93,18,9.20E-02,12,6,5901.467356,322.7094479,0,6224.176804,,
1.93,18,0.109,12,6,9963.57713,461.0659358,0,10424.64307,,
1.93,18,0.127,12,6,15062.14039,631.9522485,0,15694.09264,,
1.93,18,0.145,12,6,20052.61264,834.5841178,0,20887.19676,,
1.93,18,0.164,12,6,24212.50131,1090.664716,4.22E-02,25303.20818,,
1.93,18,0.182,12,6,26521.83172,1379.803467,1.086631168,27902.72182,,
1.93,18,0.2,12,6,27087.47388,1718.423905,6.509457875,28812.40725,,
1.93,18,0.218,12,6,26073.82527,2106.749543,24.82782263,28205.40263,,
1.93,18,0.236,12,6,23832.99046,2539.251919,73.26904463,26445.51143,,
1.93,18,0.255,12,6,20614.00532,3029.229347,189.3355745,23832.57024,,
1.93,18,0.27,12,6,17780.68684,3424.125472,359.9490811,21564.76139,,
1.93,18,0.285,12,6,14928.2615,3807.763298,631.8010665,19367.82586,,
1.93,18,0.301,12,6,12056.15524,4181.566614,1070.4069,17308.12875,,
1.93,18,0.316,12,6,9645.873468,4475.412431,1650.657584,15771.94348,,
1.93,18,0.332,12,6,7447.509899,4703.587809,2471.98644,14623.08415,,
1.93,18,0.347,12,6,5752.771509,4818.22747,3433.458677,14004.45766,,
1.93,18,0.364,12,6,4236.797156,4816.572617,4721.988096,13775.35787,,
1.93,18,0.38,12,6,3153.167236,4683.485087,6072.058238,13908.71056,,
1.93,18,0.394,12,6,2430.500908,4469.092649,7306.797547,14206.3911,,
1.93,18,0.409,12,6,1842.306991,4153.887981,8607.516492,14603.71146,,
1.93,18,0.424,12,6,1403.323346,3773.652128,9854.09837,15031.07384,,
1.93,18,0.439,12,6,1076.406558,3356.604692,10957.0541,15390.06535,,
1.93,18,0.454,12,6,832.1840192,2931.574448,11887.6981,15651.45657,,
1.93,18,0.469,12,6,680.4824276,2524.325644,12619.7306,15824.53867,,
1.93,18,0.484,12,6,545.4808734,2154.739388,13145.28009,15845.50035,,
1.93,18,0.499,12,6,440.3961399,1835.337656,13470.76882,15746.50262,,
1.93,18,0.514,12,6,357.5033084,1571.247653,13612.12046,15540.87142,,
1.93,18,0.526,12,6,303.4724241,1399.205428,13607.38707,15310.06492,,
1.93,18,0.541,12,6,247.9544492,1228.778127,13477.43623,14954.16881,,
1.93,18,0.555,12,6,205.7729433,1108.061465,13253.35838,14567.19279,,
1.93,18,0.57,12,6,168.7978307,1011.601838,12927.98105,14108.38072,,
2.13,16,2.10E-02,12,6,9.24067026,0,0,9.24067026,,
2.13,16,4.00E-02,12,6,709.3228109,2.254269522,0,711.5770804,,
2.13,16,6.30E-02,12,6,2860.271602,181.9393386,0,3042.210941,,
2.13,16,8.20E-02,12,6,6433.973951,349.9907463,0,6783.964697,,
2.13,16,0.102,12,6,12472.03235,558.7784097,0,13030.81076,,
2.13,16,0.121,12,6,19702.39572,794.225673,0,20496.62139,,
2.13,16,0.141,12,6,27243.05842,1090.537723,0,28333.59615,,
2.13,16,0.16,12,6,32815.20137,1428.94605,9.40E-03,34244.15682,,
2.13,16,0.179,12,6,35944.86149,1832.219286,1.236868351,37778.31764,,
2.13,16,0.199,12,6,36402.31151,2333.093812,9.610552762,38745.01587,,
2.13,16,0.218,12,6,34487.51469,2880.781962,38.72170556,37407.01835,,
2.13,16,0.237,12,6,30903.20172,3488.093981,117.4327475,34508.72845,,
2.13,16,0.256,12,6,26348.0623,4132.564646,293.8267675,30774.45371,,
2.13,16,0.272,12,6,22243.93799,4678.114939,567.6293368,27489.68227,,
2.13,16,0.297,12,6,16123.21417,5463.826288,1345.048532,22932.08899,,
2.13,16,0.315,12,6,12317.89731,5916.960818,2254.679437,20489.53757,,
2.13,16,0.334,12,6,9018.909831,6234.062327,3584.532163,18837.50432,,
2.13,16,0.353,12,6,6465.339975,6342.48017,5285.957227,18093.77737,,
2.13,16,0.373,12,6,4491.589142,6207.411241,7392.999177,18091.99956,,
2.13,16,0.389,12,6,3343.543847,5920.812398,9204.013567,18468.36981,,
2.13,16,0.406,12,6,2448.06352,5468.766236,11127.81856,19044.64831,,
2.13,16,0.423,12,6,1803.593475,4906.961755,12929.31064,19639.86587,,
2.13,16,0.44,12,6,1340.776904,4287.770956,14504.70502,20133.25288,,
2.13,16,0.457,12,6,1006.763307,3664.264607,15781.8209,20452.84882,,
2.13,16,0.474,12,6,804.4128801,3081.813224,16726.72522,20612.95133,,
2.13,16,0.491,12,6,630.7383865,2572.232188,17334.93745,20537.90802,,
2.13,16,0.508,12,6,498.5742766,2151.643273,17625.43049,20275.64803,,
2.13,16,0.521,12,6,418.2399733,1891.644316,17659.09527,19968.97956,,
2.13,16,0.537,12,6,338.1453286,1639.473125,17510.79541,19488.41386,,
2.13,16,0.554,12,6,270.6865747,1441.59648,17169.37901,18881.66206,,
2.13,16,0.57,12,6,220.073131,1307.319813,16713.1754,18240.56834,,
2.13,16,0.586,12,6,179.2659248,1210.309006,16167.22105,17556.79598,,
2.13,16,0.602,12,6,146.2690193,1139.591172,15563.14261,16849.0028,,
2.13,16,0.619,12,6,118.0364561,1083.627094,14887.5039,16089.16745,,
2.13,18,3.50E-02,12,6,40.34977801,0,0,40.34977801,,
2.13,18,5.40E-02,12,6,210.3500557,30.48672001,0,240.8367757,,
2.13,18,7.40E-02,12,6,595.6313404,101.4357881,0,697.0671285,,
2.13,18,9.30E-02,12,6,1396.518791,175.3420435,0,1571.860835,,
2.13,18,0.112,12,6,2903.819904,258.1210766,0,3161.940981,,
2.13,18,0.132,12,6,5401.511624,357.980272,0,5759.491896,,
2.13,18,0.151,12,6,8428.296626,469.912339,0,8898.208965,,
2.13,18,0.171,12,6,11758.13794,612.16957,1.93E-02,12370.32676,,
2.13,18,0.19,12,6,14498.75001,777.1592609,0.266347876,15276.17562,,
2.13,18,0.209,12,6,16419.78955,977.382153,1.613488238,17398.78519,,
2.13,18,0.229,12,6,17346.08268,1231.018958,7.290814016,18584.39246,,
2.13,18,0.246,12,6,17249.68281,1482.113634,21.28233407,18753.07878,,
2.13,18,0.265,12,6,16312.08181,1797.554411,59.14308555,18168.7793,,
2.13,18,0.283,12,6,14811.03521,2120.819259,135.6281078,17067.48258,,
2.13,18,0.301,12,6,12935.38418,2452.041965,278.2890578,15665.7152,,
2.13,18,0.314,12,6,11468.82857,2684.243234,440.7354121,14593.80721,,
2.13,18,0.329,12,6,9765.106163,2930.952787,709.1885072,13405.24746,,
2.13,18,0.347,12,6,7825.532064,3176.20809,1170.41991,12172.16006,,
2.13,18,0.367,12,6,5944.262469,3355.573075,1883.426826,11183.26237,,
2.13,18,0.384,12,6,4611.456928,3413.127985,2654.803152,10679.38807,,
2.13,18,0.401,12,6,3529.838339,3376.572847,3554.770574,10461.18176,,
2.13,18,0.419,12,6,2636.883647,3239.422421,4601.37037,10477.67644,,
2.13,18,0.436,12,6,1997.35291,3030.510116,5620.546599,10648.40962,,
2.13,18,0.454,12,6,1493.547255,2747.812035,6664.991107,10906.3504,,
2.13,18,0.47,12,6,1161.577938,2465.46301,7514.257189,11141.29814,,
2.13,18,0.487,12,6,898.2383102,2156.172292,8293.48318,11347.89378,,
2.13,18,0.504,12,6,702.6309371,1857.458215,8920.300577,11480.38973,,
2.13,18,0.516,12,6,594.8532134,1661.760549,9262.877542,11519.4913,,
2.13,18,0.531,12,6,486.605422,1441.438848,9577.467281,11505.51155,,
2.13,18,0.547,12,6,395.7931358,1240.403478,9778.44161,11414.63822,,
2.13,18,0.562,12,6,328.0232745,1084.770053,9851.516186,11264.30951,,
2.13,18,0.578,12,6,269.7729788,951.9356326,9823.856116,11045.56473,,
2.13,18,0.594,12,6,222.7000748,849.4713715,9705.892074,10778.06352,,
2.222,15.541,8.70E-02,12,6,6799.330765,387.6929668,0,7187.023732,,
2.222,15.541,9.70E-02,12,6,9576.795593,488.5355124,0,10065.33111,,
2.222,15.541,0.107,12,6,12876.75148,598.9046846,0,13475.65617,,
2.222,15.541,0.117,12,6,16552.23413,718.972323,0,17271.20646,,
2.222,15.541,0.127,12,6,20397.69784,850.1821015,0,21247.87994,,
2.222,15.541,0.137,12,6,24184.96008,994.0532907,0,25179.01338,,
2.222,15.541,0.147,12,6,27696.28353,1152.13672,0,28848.42025,,
2.222,15.541,0.157,12,6,30748.08811,1325.956747,0,32074.04486,,
2.222,15.541,0.167,12,6,33204.41856,1516.938347,0.125681612,34721.48259,,
2.222,15.541,0.177,12,6,34981.47641,1726.319128,0.739492057,36708.53503,,
2.222,15.541,0.187,12,6,36045.23119,1955.047019,2.477999062,38002.75621,,
2.222,15.541,0.197,12,6,36404.55333,2203.66558,6.47850894,38614.69742,,
2.222,15.541,0.207,12,6,36102.31625,2472.190364,14.59998398,38589.1066,,
2.222,15.541,0.217,12,6,35206.34558,2759.981433,29.66104927,37995.98806,,
2.222,15.541,0.227,12,6,33801.24909,3065.619005,55.74014959,36922.60825,,
2.222,15.541,0.237,12,6,31981.44551,3386.791015,98.19636863,35466.43289,,
2.222,15.541,0.247,12,6,29845.31484,3720.203131,164.1179559,33729.63593,,
2.222,15.541,0.257,12,6,27490.28653,4061.523036,261.9817718,31813.79134,,
2.222,15.541,0.267,12,6,25008.73479,4405.371391,401.803081,29815.90927,,
2.222,15.541,0.277,12,6,22484.64602,4745.371523,594.6908555,27824.7084,,
2.222,15.541,0.287,12,6,19991.09063,5074.268063,852.7135683,25918.07226,,
2.222,15.541,0.297,12,6,17588.54839,5384.121473,1187.614772,24160.28464,,
2.222,15.541,0.307,12,6,15324.10725,5666.58028,1610.032608,22600.72014,,
2.222,15.541,0.317,12,6,13231.49927,5913.226206,2130.940701,21275.66617,,
2.222,15.541,0.327,12,6,11331.87453,6115.979512,2755.062421,20202.91646,,
2.222,15.541,0.337,12,6,9635.160714,6267.543488,3485.549965,19388.25417,,
2.222,15.541,0.347,12,6,8141.823602,6361.859105,4319.618281,18823.30099,,
2.222,15.541,0.357,12,6,6844.835196,6394.534465,5249.715408,18489.08507,,
2.222,15.541,0.367,12,6,5731.670277,6363.210143,6262.321069,18357.20149,,
2.222,15.541,0.377,12,6,4786.182984,6267.821734,7339.648772,18393.65349,,
2.222,15.541,0.387,12,6,3990.255841,6110.725826,8460.143303,18561.12497,,
2.222,15.541,0.397,12,6,3325.157064,5896.665428,9599.605029,18821.42752,,
2.222,15.541,0.407,12,6,2772.582065,5632.565133,10730.23893,19135.38613,,
2.222,15.541,0.417,12,6,2315.387976,5327.163788,11830.2778,19472.82956,,
2.222,15.541,0.427,12,6,1938.05343,4990.510969,12875.51569,19804.08009,,
2.222,15.541,0.437,12,6,1626.90988,4633.370333,13846.34928,20106.62949,,
2.222,15.541,0.447,12,6,1370.19617,4266.584998,14725.98205,20362.76322,,
2.222,15.541,0.457,12,6,1210.015846,3900.465031,15501.98438,20612.46526,,
2.222,15.541,0.467,12,6,1040.521042,3544.253554,16167.65465,20752.42925,,
2.222,15.541,0.477,12,6,898.5756608,3205.716388,16717.49725,20821.78929,,
2.222,15.541,0.487,12,6,778.963395,2890.882583,17152.23911,20822.08509,,
2.222,15.541,0.497,12,6,677.5393354,2603.943059,17474.07796,20755.56036,,
2.222,15.541,0.507,12,6,591.0208442,2347.295626,17687.88935,20626.20582,,
2.222,15.541,0.517,12,6,516.8086032,2121.710127,17801.81812,20440.33685,,
2.222,15.541,0.527,12,6,452.8384791,1926.579026,17823.52571,20202.94322,,
2.222,15.541,0.537,12,6,397.4621537,1760.216711,17762.1655,19919.84436,,
2.222,15.541,0.547,12,6,349.3530131,1620.173546,17630.95902,19600.48558,,
