A,Z,nu,E0,ThetaDeg,cross,error,dataSet
12,6,0.02642,0.1405,135,3939,180.5272976,16
12,6,0.02643,0.1776,135,2152,98.61702896,16
12,6,0.02643,0.1776,135,2152,98.61702896,16
12,6,0.02645,0.25,60,36600,1677.222704,16
12,6,0.02645,0.25,60,36600,1677.222704,16
12,6,0.02649,0.0888,135,18610,1131.919909,16
12,6,0.02649,0.0888,135,18610,1131.919909,16
12,6,0.0265,0.25,40,265800,12180.4862,16
12,6,0.026501316,0.25,40,265800,7974,16
12,6,0.026511571,0.25,80,7700,308,16
12,6,0.02652,0.25,60,38000,1741.378764,16
12,6,0.02652,0.25,80,7700,352.8583285,16
12,6,0.02652,0.25,60,38000,1741.378764,16
12,6,0.02653,0.25,50,92800,4252.630245,16
12,6,0.02653,0.25,60,39800,1823.865127,16
12,6,0.02653,0.25,50,92800,4252.630245,16
12,6,0.02653,0.25,60,39800,1823.865127,16
12,6,0.02656,0.12,135,7880,361.1069648,16
12,6,0.02656,0.12,135,7880,361.1069648,16
12,6,0.02661,0.25,35,477000,21858.88606,16
12,6,0.02661,0.1,135,14060,644.3756125,16
12,6,0.02661,0.1405,135,4569,209.3975243,16
12,6,0.02661,0.25,60,39300,1800.952248,16
12,6,0.02661,0.25,35,477000,21858.88606,16
12,6,0.02661,0.25,60,39300,1800.952248,16
12,6,0.02661,0.1,135,14060,644.3756125,16
12,6,0.02661,0.1405,135,4569,209.3975243,16
12,6,0.02663,0.1776,135,2264,103.7495137,16
12,6,0.02663,0.1776,135,2264,103.7495137,16
12,6,0.02669,0.0888,135,18340,1115.49645,16
12,6,0.02669,0.0888,135,18340,1115.49645,16
12,6,0.026696571,0.25,80,7330,293.2,16
12,6,0.0267,0.25,40,275700,12634.16119,16
12,6,0.0267,0.25,80,7330,335.9027984,16
12,6,0.026701316,0.25,40,275700,8271,16
12,6,0.02673,0.25,50,90800,4160.978731,16
12,6,0.02673,0.25,50,90800,4160.978731,16
12,6,0.02675,0.12,135,8256,378.3505427,16
12,6,0.02675,0.25,60,40900,1874.27346,16
12,6,0.02675,0.25,60,40900,1874.27346,16
12,6,0.02675,0.12,135,8256,378.3505427,16
12,6,0.02679,0.1405,135,4814,220.5921014,16
12,6,0.02679,0.1405,135,4814,220.5921014,16
12,6,0.02681,0.25,35,461000,21125.67395,16
12,6,0.02681,0.1776,135,2202,100.9083168,16
12,6,0.02681,0.25,35,461000,21125.67395,16
12,6,0.02681,0.1776,135,2202,100.9083168,16
12,6,0.02682,0.1,135,13790,631.9371883,16
12,6,0.02682,0.1,135,13790,631.9371883,16
12,6,0.02683,0.25,50,94000,4307.621153,16
12,6,0.02683,0.25,50,94000,4307.621153,16
12,6,0.026889571,0.25,80,7130,285.2,16
12,6,0.02689,0.0888,135,17440,1060.751587,16
12,6,0.02689,0.25,80,7130,326.737647,16
12,6,0.02689,0.0888,135,17440,1060.751587,16
12,6,0.02691,0.25,40,285600,13087.83618,16
12,6,0.026911316,0.25,40,285600,8568,16
12,6,0.02693,0.12,135,8529,390.8675213,16
12,6,0.02693,0.12,135,8529,390.8675213,16
12,6,0.02694,0.25,60,40300,1846.778005,16
12,6,0.02694,0.25,60,40300,1846.778005,16
12,6,0.02695,0.25,50,97500,4468.011303,16
12,6,0.02695,0.25,50,97500,4468.011303,16
12,6,0.02697,0.25,60,38800,1778.03937,16
12,6,0.02697,0.25,60,38800,1778.03937,16
12,6,0.027,0.1405,135,4699,215.3548727,16
12,6,0.027,0.1405,135,4699,215.3548727,16
12,6,0.02701,0.25,35,453000,20759.0679,16
12,6,0.02701,0.25,35,453000,20759.0679,16
12,6,0.02702,0.1,135,13190,604.5072043,16
12,6,0.02702,0.1776,135,2271,104.070294,16
12,6,0.02702,0.1,135,13190,604.5072043,16
12,6,0.02702,0.1776,135,2271,104.070294,16
12,6,0.027082571,0.25,80,7160,286.4,16
12,6,0.02709,0.0888,135,16720,1017.037895,16
12,6,0.02709,0.25,80,7160,328.1124197,16
12,6,0.02709,0.0888,135,16720,1017.037895,16
12,6,0.02711,0.25,50,102100,4678.809784,16
12,6,0.02711,0.25,50,102100,4678.809784,16
12,6,0.02712,0.12,135,8746,400.8051637,16
12,6,0.02712,0.12,135,8746,400.8051637,16
12,6,0.02714,0.25,40,291800,13371.95588,16
12,6,0.027141316,0.25,40,291800,8754,16
12,6,0.02715,0.25,60,38600,1768.874218,16
12,6,0.02715,0.25,60,38600,1768.874218,16
12,6,0.02721,0.25,35,430000,19705.07548,16
12,6,0.02721,0.25,50,105900,4852.947661,16
12,6,0.02721,0.1405,135,4587,210.1962007,16
12,6,0.02721,0.25,35,430000,19705.07548,16
12,6,0.02721,0.25,50,105900,4852.947661,16
12,6,0.02721,0.1405,135,4587,210.1962007,16
12,6,0.02722,0.1,135,14110,646.6014306,16
12,6,0.02722,0.1776,135,2187,100.2209304,16
12,6,0.02722,0.1,135,14110,646.6014306,16
12,6,0.02722,0.1776,135,2187,100.2209304,16
12,6,0.02723,0.1,135,13420,614.9816583,16
12,6,0.02723,0.1,135,13420,614.9816583,16
12,6,0.027261571,0.25,80,7650,306,16
12,6,0.02727,0.25,80,7650,350.5670407,16
12,6,0.02729,0.0888,135,16370,995.6660283,16
12,6,0.02729,0.0888,135,16370,995.6660283,16
12,6,0.02733,0.25,40,297500,13633.16269,16
12,6,0.027331316,0.25,40,297500,8925,16
12,6,0.02734,0.12,135,8723,399.7446245,16
12,6,0.02734,0.25,60,37900,1736.796188,16
12,6,0.02734,0.25,60,37900,1736.796188,16
12,6,0.02734,0.12,135,8723,399.7446245,16
12,6,0.02735,0.25,50,110000,5040.833264,16
12,6,0.02735,0.25,60,36300,1663.474977,16
12,6,0.02735,0.25,50,110000,5040.833264,16
12,6,0.02735,0.25,60,36300,1663.474977,16
12,6,0.027399571,0.25,80,7310,292.4,16
12,6,0.0274,0.1405,135,4762,218.2484428,16
12,6,0.0274,0.25,80,7310,334.9862833,16
12,6,0.0274,0.1405,135,4762,218.2484428,16
12,6,0.02741,0.1,135,13550,620.8735459,16
12,6,0.02741,0.25,35,429000,19659.24973,16
12,6,0.02741,0.25,35,429000,19659.24973,16
12,6,0.02741,0.1,135,13550,620.8735459,16
12,6,0.02742,0.1776,135,2363,108.2862637,16
12,6,0.02742,0.1776,135,2363,108.2862637,16
12,6,0.02749,0.0888,135,16400,997.8196681,16
12,6,0.02749,0.0888,135,16400,997.8196681,16
12,6,0.02751,0.25,60,37900,1736.796188,16
12,6,0.02751,0.25,60,37900,1736.796188,16
12,6,0.02753,0.25,40,296200,13573.58921,16
12,6,0.02753,0.12,135,8658,396.7332187,16
12,6,0.02753,0.12,135,8658,396.7332187,16
12,6,0.027531316,0.25,40,296200,8886,16
12,6,0.02754,0.25,50,112100,5137.067354,16
12,6,0.02754,0.25,60,39000,1787.204521,16
12,6,0.02754,0.25,50,112100,5137.067354,16
12,6,0.02754,0.25,60,39000,1787.204521,16
12,6,0.02756,0.25,50,115200,5279.1272,16
12,6,0.02756,0.25,50,115200,5279.1272,16
12,6,0.027586571,0.25,80,6700,268,16
12,6,0.02759,0.1405,135,5109,234.1434329,16
12,6,0.02759,0.25,80,6700,307.0325716,16
12,6,0.02759,0.1405,135,5109,234.1434329,16
12,6,0.0276,0.1,135,13850,634.6867338,16
12,6,0.0276,0.1,135,13850,634.6867338,16
12,6,0.02761,0.25,35,413000,18926.03762,16
12,6,0.02761,0.25,35,413000,18926.03762,16
12,6,0.02762,0.1776,135,2242,102.7413471,16
12,6,0.02762,0.1776,135,2242,102.7413471,16
12,6,0.02767,0.25,60,40900,1874.27346,16
12,6,0.02767,0.25,60,40900,1874.27346,16
12,6,0.02769,0.0888,135,15970,971.3349782,16
12,6,0.02769,0.0888,135,15970,971.3349782,16
12,6,0.02774,0.25,50,119200,5462.430228,16
12,6,0.02774,0.25,60,42900,1965.924973,16
12,6,0.02774,0.25,50,119200,5462.430228,16
12,6,0.02774,0.25,60,42900,1965.924973,16
12,6,0.02775,0.12,135,8352,382.7629094,16
12,6,0.02775,0.12,135,8352,382.7629094,16
12,6,0.02776,0.25,40,290900,13330.7127,16
12,6,0.027761316,0.25,40,290900,8727,16
12,6,0.02778,0.1405,135,5555,254.52935,16
12,6,0.02778,0.1405,135,5555,254.52935,16
12,6,0.027784571,0.25,80,6420,256.8,16
12,6,0.02779,0.25,80,6420,294.2013596,16
12,6,0.0278,0.1,135,14000,641.6260671,16
12,6,0.0278,0.1,135,14000,641.6260671,16
12,6,0.02781,0.25,35,402000,18421.9543,16
12,6,0.02781,0.25,35,402000,18421.9543,16
12,6,0.02783,0.1776,135,2042,93.57619569,16
12,6,0.02783,0.1776,135,2042,93.57619569,16
12,6,0.02787,0.25,60,43100,1975.090125,16
12,6,0.02787,0.25,60,43100,1975.090125,16
12,6,0.02789,0.0888,135,15820,962.2108345,16
12,6,0.02789,0.0888,135,15820,962.2108345,16
12,6,0.02792,0.12,135,8506,389.806982,16
12,6,0.02792,0.12,135,8506,389.806982,16
12,6,0.02794,0.25,40,287400,13170.32255,16
12,6,0.02794,0.25,50,119900,5494.508258,16
12,6,0.02794,0.25,60,44800,2052.993911,16
12,6,0.02794,0.25,50,119900,5494.508258,16
12,6,0.02794,0.25,60,44800,2052.993911,16
12,6,0.027941316,0.25,40,287400,8622,16
12,6,0.02797,0.1405,135,5967,273.4357453,16
12,6,0.02797,0.1405,135,5967,273.4357453,16
12,6,0.027977571,0.25,80,5960,238.4,16
12,6,0.02798,0.25,80,5960,273.1215114,16
12,6,0.02799,0.1,135,15110,692.3617263,16
12,6,0.02799,0.1,135,15110,692.3617263,16
12,6,0.02801,0.25,35,394000,18055.34824,16
12,6,0.02801,0.25,35,394000,18055.34824,16
12,6,0.02802,0.1776,135,1947,89.22274878,16
12,6,0.02802,0.1776,135,1947,89.22274878,16
12,6,0.02809,0.0888,135,15800,961.0764798,16
12,6,0.02809,0.25,60,45200,2071.324215,16
12,6,0.02809,0.25,60,45200,2071.324215,16
12,6,0.02809,0.0888,135,15800,961.0764798,16
12,6,0.0281,0.12,135,8743,400.6611396,16
12,6,0.0281,0.12,135,8743,400.6611396,16
12,6,0.02814,0.25,60,46700,2140.06285,16
12,6,0.02814,0.25,60,46700,2140.06285,16
12,6,0.02815,0.25,50,117200,5370.778715,16
12,6,0.02815,0.1405,135,6221,285.0623953,16
12,6,0.02815,0.25,50,117200,5370.778715,16
12,6,0.02815,0.1405,135,6221,285.0623953,16
12,6,0.02816,0.25,40,285300,13074.08846,16
12,6,0.028161316,0.25,40,285300,8559,16
12,6,0.02817,0.25,80,6170,282.7449204,16
12,6,0.028170571,0.25,80,6170,246.8,16
12,6,0.02819,0.1,135,15190,696.0277868,16
12,6,0.02819,0.1,135,15190,696.0277868,16
12,6,0.02821,0.25,35,391000,17917.87097,16
12,6,0.02821,0.25,35,391000,17917.87097,16
12,6,0.02823,0.1776,135,1910,87.52719577,16
12,6,0.02823,0.1776,135,1910,87.52719577,16
12,6,0.02829,0.0888,135,15820,962.2930323,16
12,6,0.02829,0.0888,135,15820,962.2930323,16
12,6,0.0283,0.12,135,9187,420.9946826,16
12,6,0.0283,0.12,135,9187,420.9946826,16
12,6,0.02832,0.25,60,44400,2034.663608,16
12,6,0.02832,0.25,60,44400,2034.663608,16
12,6,0.02835,0.25,50,114100,5228.718868,16
12,6,0.02835,0.25,60,45500,2085.071941,16
12,6,0.02835,0.25,50,114100,5228.718868,16
12,6,0.02835,0.25,60,45500,2085.071941,16
12,6,0.02836,0.1405,135,6241,285.9789104,16
12,6,0.02836,0.1405,135,6241,285.9789104,16
12,6,0.028363571,0.25,80,6480,259.2,16
12,6,0.02837,0.25,40,283000,12968.68922,16
12,6,0.02837,0.25,80,6480,296.9509051,16
12,6,0.028371316,0.25,40,283000,8490,16
12,6,0.0284,0.1,135,14720,674.4242285,16
12,6,0.0284,0.1,135,14720,674.4242285,16
12,6,0.02841,0.25,35,384000,17597.09067,16
12,6,0.02841,0.25,35,384000,17597.09067,16
12,6,0.02844,0.1776,135,1947,89.22274878,16
12,6,0.02844,0.1776,135,1947,89.22274878,16
12,6,0.02849,0.0888,135,15640,951.5906735,16
12,6,0.02849,0.0888,135,15640,951.5906735,16
12,6,0.0285,0.25,50,116400,5334.118109,16
12,6,0.0285,0.25,50,116400,5334.118109,16
12,6,0.02851,0.12,135,9144,419.0176287,16
12,6,0.02851,0.12,135,9144,419.0176287,16
12,6,0.02854,0.25,60,45200,2071.324215,16
12,6,0.02854,0.25,60,45200,2071.324215,16
12,6,0.028556571,0.25,80,6890,275.6,16
12,6,0.02856,0.25,80,6890,315.7394654,16
12,6,0.02857,0.25,40,280600,12858.7074,16
12,6,0.028571316,0.25,40,280600,8418,16
12,6,0.02858,0.1405,135,5717,261.9793061,16
12,6,0.02858,0.1405,135,5717,261.9793061,16
12,6,0.02861,0.1,135,13920,637.8945367,16
12,6,0.02861,0.25,35,372000,17047.18158,16
12,6,0.02861,0.25,35,372000,17047.18158,16
12,6,0.02861,0.1,135,13920,637.8945367,16
12,6,0.02862,0.1776,135,2023,92.70550631,16
12,6,0.02862,0.1776,135,2023,92.70550631,16
12,6,0.02869,0.0888,135,15140,920.7658551,16
12,6,0.02869,0.0888,135,15140,920.7658551,16
12,6,0.0287,0.25,50,116600,5343.28326,16
12,6,0.0287,0.25,50,116600,5343.28326,16
12,6,0.02871,0.12,135,9246,423.7180421,16
12,6,0.02871,0.12,135,9246,423.7180421,16
12,6,0.02872,0.25,60,44900,2057.576487,16
12,6,0.02872,0.25,60,44900,2057.576487,16
12,6,0.028749571,0.25,80,7240,289.6,16
12,6,0.02875,0.25,80,7240,331.7784803,16
12,6,0.02876,0.1405,135,5704,261.377025,16
12,6,0.02876,0.1405,135,5704,261.377025,16
12,6,0.02879,0.25,40,270700,12405.03241,16
12,6,0.028791316,0.25,40,270700,8121,16
12,6,0.0288,0.1,135,14380,659.0398546,16
12,6,0.0288,0.1,135,14380,659.0398546,16
12,6,0.02881,0.25,35,365000,16726.40129,16
12,6,0.02881,0.25,35,365000,16726.40129,16
12,6,0.02883,0.1776,135,2205,101.0457941,16
12,6,0.02883,0.1776,135,2205,101.0457941,16
12,6,0.02889,0.0888,135,14740,896.599197,16
12,6,0.02889,0.0888,135,14740,896.599197,16
12,6,0.0289,0.25,50,118200,5416.604472,16
12,6,0.0289,0.12,135,9628,441.1842028,16
12,6,0.0289,0.25,50,118200,5416.604472,16
12,6,0.0289,0.12,135,9628,441.1842028,16
12,6,0.02892,0.25,60,45400,2080.489365,16
12,6,0.02892,0.25,60,45400,2080.489365,16
12,6,0.02894,0.25,80,7200,329.94545,16
12,6,0.028941571,0.25,80,7200,288,16
12,6,0.02895,0.25,60,44000,2016.333306,16
12,6,0.02895,0.1405,135,5874,269.1674037,16
12,6,0.02895,0.25,60,44000,2016.333306,16
12,6,0.02895,0.1405,135,5874,269.1674037,16
12,6,0.02897,0.25,50,116200,5324.952957,16
12,6,0.02897,0.25,50,116200,5324.952957,16
12,6,0.02898,0.25,40,261900,12001.76574,16
12,6,0.028981316,0.25,40,261900,7857,16
12,6,0.029,0.1,135,14370,658.5161274,16
12,6,0.029,0.1,135,14370,658.5161274,16
12,6,0.02901,0.25,35,370000,16955.53007,16
12,6,0.02901,0.25,35,370000,16955.53007,16
12,6,0.02902,0.1776,135,2386,109.3402561,16
12,6,0.02902,0.1776,135,2386,109.3402561,16
12,6,0.02909,0.0888,135,14540,884.3514743,16
12,6,0.02909,0.0888,135,14540,884.3514743,16
12,6,0.0291,0.12,135,9483,434.5721998,16
12,6,0.0291,0.25,60,45500,2085.071941,16
12,6,0.0291,0.25,60,45500,2085.071941,16
12,6,0.0291,0.12,135,9483,434.5721998,16
12,6,0.02913,0.25,50,111200,5095.824173,16
12,6,0.02913,0.25,50,111200,5095.824173,16
12,6,0.029134571,0.25,80,7500,300,16
12,6,0.02914,0.25,60,47300,2167.558303,16
12,6,0.02914,0.25,80,7500,343.6931772,16
12,6,0.02914,0.25,60,47300,2167.558303,16
12,6,0.02915,0.1405,135,6124,280.6238429,16
12,6,0.02915,0.1405,135,6124,280.6238429,16
12,6,0.02918,0.25,40,254600,11667.23772,16
12,6,0.029181316,0.25,40,254600,7638,16
12,6,0.0292,0.1,135,14260,653.5407638,16
12,6,0.0292,0.1776,135,2489,114.0603091,16
12,6,0.0292,0.1,135,14260,653.5407638,16
12,6,0.0292,0.1776,135,2489,114.0603091,16
12,6,0.02921,0.25,35,369000,16909.70432,16
12,6,0.02921,0.25,35,369000,16909.70432,16
12,6,0.02927,0.25,60,46500,2130.897698,16
12,6,0.02927,0.25,60,46500,2130.897698,16
12,6,0.02929,0.0888,135,14560,885.5680267,16
12,6,0.02929,0.0888,135,14560,885.5680267,16
12,6,0.02931,0.25,50,110300,5054.580992,16
12,6,0.02931,0.12,135,9029,413.7803997,16
12,6,0.02931,0.25,50,110300,5054.580992,16
12,6,0.02931,0.12,135,9029,413.7803997,16
12,6,0.029331571,0.25,80,7970,318.8,16
12,6,0.02934,0.25,60,48100,2204.218909,16
12,6,0.02934,0.25,80,7970,365.2312829,16
12,6,0.02934,0.25,60,48100,2204.218909,16
12,6,0.02938,0.1405,135,5813,266.3916718,16
12,6,0.02938,0.1405,135,5813,266.3916718,16
12,6,0.0294,0.1776,135,2568,117.6805438,16
12,6,0.0294,0.1776,135,2568,117.6805438,16
12,6,0.02941,0.25,35,362000,16588.92402,16
12,6,0.02941,0.25,40,249000,11410.61348,16
12,6,0.02941,0.25,35,362000,16588.92402,16
12,6,0.029411316,0.25,40,249000,7470,16
12,6,0.02942,0.1,135,12930,592.4615768,16
12,6,0.02942,0.1,135,12930,592.4615768,16
12,6,0.02949,0.0888,135,14460,879.814077,16
12,6,0.02949,0.0888,135,14460,879.814077,16
12,6,0.0295,0.25,60,48700,2231.714363,16
12,6,0.0295,0.25,60,48700,2231.714363,16
12,6,0.02952,0.25,50,107000,4903.355994,16
12,6,0.02952,0.25,60,47500,2176.723455,16
12,6,0.02952,0.25,50,107000,4903.355994,16
12,6,0.02952,0.25,60,47500,2176.723455,16
12,6,0.029521571,0.25,80,8830,353.2,16
12,6,0.02953,0.25,80,8830,404.6414338,16
12,6,0.02954,0.12,135,8278,379.3194311,16
12,6,0.02954,0.12,135,8278,379.3194311,16
12,6,0.02957,0.1405,135,5558,254.6733728,16
12,6,0.02957,0.1405,135,5558,254.6733728,16
12,6,0.0296,0.1776,135,2942,134.8193769,16
12,6,0.0296,0.1776,135,2942,134.8193769,16
12,6,0.02961,0.25,35,353000,16176.4922,16
12,6,0.02961,0.25,35,353000,16176.4922,16
12,6,0.02964,0.25,40,244900,11222.72788,16
12,6,0.029641316,0.25,40,244900,7347,16
12,6,0.02965,0.1,135,12520,573.6730166,16
12,6,0.02965,0.1,135,12520,573.6730166,16
12,6,0.02968,0.25,60,48300,2213.384061,16
12,6,0.02968,0.25,60,48300,2213.384061,16
12,6,0.02969,0.0888,135,14470,880.2579394,16
12,6,0.02969,0.0888,135,14470,880.2579394,16
12,6,0.02971,0.25,50,108500,4972.094629,16
12,6,0.02971,0.25,50,108500,4972.094629,16
12,6,0.029713571,0.25,80,9520,380.8,16
12,6,0.02972,0.25,80,9520,436.2612061,16
12,6,0.02973,0.12,135,8277,379.2932438,16
12,6,0.02973,0.12,135,8277,379.2932438,16
12,6,0.02974,0.25,60,46800,2144.645425,16
12,6,0.02974,0.25,60,46800,2144.645425,16
12,6,0.02977,0.1405,135,5639,258.431084,16
12,6,0.02977,0.1405,135,5639,258.431084,16
12,6,0.0298,0.1776,135,3278,150.2168313,16
12,6,0.0298,0.1776,135,3278,150.2168313,16
12,6,0.02981,0.25,35,351000,16084.84069,16
12,6,0.02981,0.25,35,351000,16084.84069,16
12,6,0.02982,0.25,40,246500,11296.04909,16
12,6,0.029821316,0.25,40,246500,7395,16
12,6,0.02984,0.1,135,12200,559.0087745,16
12,6,0.02984,0.1,135,12200,559.0087745,16
12,6,0.02988,0.25,60,47400,2172.14088,16
12,6,0.02988,0.25,60,47400,2172.14088,16
12,6,0.02989,0.0888,135,14560,885.8146307,16
12,6,0.02989,0.0888,135,14560,885.8146307,16
12,6,0.0299,0.25,60,45700,2094.237093,16
12,6,0.0299,0.25,60,45700,2094.237093,16
12,6,0.029906571,0.25,80,10180,407.2,16
12,6,0.02991,0.25,80,10180,466.5062057,16
12,6,0.02992,0.25,50,106400,4875.860539,16
12,6,0.02992,0.25,50,106400,4875.860539,16
12,6,0.02993,0.12,135,8378,383.9020068,16
12,6,0.02993,0.12,135,8378,383.9020068,16
12,6,0.02996,0.1405,135,5876,269.2852413,16
12,6,0.02996,0.1405,135,5876,269.2852413,16
12,6,0.02998,0.1776,135,3326,152.4164676,16
12,6,0.02998,0.1776,135,3326,152.4164676,16
12,6,0.03001,0.25,35,362000,16588.92402,16
12,6,0.03001,0.25,35,362000,16588.92402,16
12,6,0.03003,0.1,135,12730,583.4273562,16
12,6,0.03003,0.25,40,250400,11474.76954,16
12,6,0.03003,0.1,135,12730,583.4273562,16
12,6,0.030031316,0.25,40,250400,7512,16
12,6,0.03004,0.25,60,45900,2103.402244,16
12,6,0.03004,0.25,60,45900,2103.402244,16
12,6,0.03009,0.0888,135,14540,884.5158732,16
12,6,0.03009,0.25,50,106700,4889.608267,16
12,6,0.03009,0.25,60,47500,2176.723455,16
12,6,0.03009,0.25,50,106700,4889.608267,16
12,6,0.03009,0.25,60,47500,2176.723455,16
12,6,0.03009,0.0888,135,14540,884.5158732,16
12,6,0.030098571,0.25,80,10200,408,16
12,6,0.0301,0.25,80,10200,467.4227209,16
12,6,0.03011,0.25,35,368000,16863.87855,16
12,6,0.03011,0.25,35,368000,16863.87855,16
12,6,0.03013,0.12,135,8747,400.8313496,16
12,6,0.03013,0.12,135,8747,400.8313496,16
12,6,0.03015,0.1405,135,6243,286.0967473,16
12,6,0.03015,0.1405,135,6243,286.0967473,16
12,6,0.0302,0.1776,135,3210,147.1006798,16
12,6,0.0302,0.1776,135,3210,147.1006798,16
12,6,0.03021,0.25,60,46800,2144.645425,16
12,6,0.03021,0.25,60,46800,2144.645425,16
12,6,0.03024,0.1,135,12650,579.630365,16
12,6,0.03024,0.25,40,255000,11685.56802,16
12,6,0.03024,0.1,135,12650,579.630365,16
12,6,0.030241316,0.25,40,255000,7650,16
12,6,0.03029,0.0888,135,14440,878.1865178,16
12,6,0.03029,0.0888,135,14440,878.1865178,16
12,6,0.030299571,0.25,80,9910,396.4,16
12,6,0.0303,0.25,50,106000,4857.530237,16
12,6,0.0303,0.25,80,9910,454.1332514,16
12,6,0.0303,0.25,50,106000,4857.530237,16
12,6,0.03031,0.25,35,370000,16955.53007,16
12,6,0.03031,0.25,35,370000,16955.53007,16
12,6,0.03032,0.12,135,9036,414.0946331,16
12,6,0.03032,0.12,135,9036,414.0946331,16
12,6,0.03033,0.25,60,47900,2195.053758,16
12,6,0.03033,0.25,60,47900,2195.053758,16
12,6,0.03034,0.1405,135,6240,285.9527234,16
12,6,0.03034,0.1405,135,6240,285.9527234,16
12,6,0.03041,0.1776,135,2857,130.9241876,16
12,6,0.03041,0.1776,135,2857,130.9241876,16
12,6,0.03043,0.1,135,12680,581.0705981,16
12,6,0.03043,0.1,135,12680,581.0705981,16
12,6,0.03045,0.25,40,253100,11598.49908,16
12,6,0.030451316,0.25,40,253100,7593,16
12,6,0.03049,0.25,50,104600,4793.374177,16
12,6,0.03049,0.25,50,104600,4793.374177,16
12,6,0.030492571,0.25,80,9220,368.8,16
12,6,0.0305,0.25,80,9220,422.5134791,16
12,6,0.03051,0.25,35,366000,16772.22704,16
12,6,0.03051,0.25,35,366000,16772.22704,16
12,6,0.03052,0.12,135,9242,423.5478329,16
12,6,0.03052,0.12,135,9242,423.5478329,16
12,6,0.03054,0.25,60,47000,2153.810576,16
12,6,0.03054,0.25,60,47000,2153.810576,16
12,6,0.03055,0.1405,135,6436,294.9476652,16
12,6,0.03055,0.1405,135,6436,294.9476652,16
12,6,0.03059,0.0888,135,14270,868.0102131,16
12,6,0.03059,0.1776,135,2952,135.2776346,16
12,6,0.03059,0.0888,135,14270,868.0102131,16
12,6,0.03059,0.1776,135,2952,135.2776346,16
12,6,0.03064,0.25,50,105800,4848.365085,16
12,6,0.03064,0.25,50,105800,4848.365085,16
12,6,0.03065,0.1,135,12010,550.3018808,16
12,6,0.03065,0.1,135,12010,550.3018808,16
12,6,0.03067,0.25,40,251700,11534.34302,16
12,6,0.030671316,0.25,40,251700,7551,16
12,6,0.030682571,0.25,80,9230,369.2,16
12,6,0.03069,0.0888,135,14010,852.1128329,16
12,6,0.03069,0.25,80,9230,422.9717366,16
12,6,0.03069,0.0888,135,14010,852.1128329,16
12,6,0.03071,0.25,35,364000,16680.57553,16
12,6,0.03071,0.25,35,364000,16680.57553,16
12,6,0.03072,0.12,135,9176,420.5102391,16
12,6,0.03072,0.25,60,45200,2071.324215,16
12,6,0.03072,0.25,60,45200,2071.324215,16
12,6,0.03072,0.12,135,9176,420.5102391,16
12,6,0.03075,0.1405,135,6409,293.7169168,16
12,6,0.03075,0.1405,135,6409,293.7169168,16
12,6,0.03079,0.1776,135,2888,132.344786,16
12,6,0.03079,0.1776,135,2888,132.344786,16
12,6,0.03082,0.25,50,106900,4898.773418,16
12,6,0.03082,0.25,50,106900,4898.773418,16
12,6,0.03085,0.1,135,11820,541.6604472,16
12,6,0.03085,0.1,135,11820,541.6604472,16
12,6,0.03087,0.25,40,251800,11538.9256,16
12,6,0.030871316,0.25,40,251800,7554,16
12,6,0.030885571,0.25,80,9250,370,16
12,6,0.03089,0.0888,135,14100,857.8339233,16
12,6,0.03089,0.25,60,44800,2052.993911,16
12,6,0.03089,0.25,80,9250,423.8882518,16
12,6,0.03089,0.25,60,44800,2052.993911,16
12,6,0.03089,0.0888,135,14100,857.8339233,16
12,6,0.03091,0.25,35,356000,16313.96947,16
12,6,0.03091,0.25,35,356000,16313.96947,16
12,6,0.03092,0.25,60,46100,2112.567395,16
12,6,0.03092,0.25,60,46100,2112.567395,16
12,6,0.03093,0.12,135,8934,409.3942198,16
12,6,0.03093,0.12,135,8934,409.3942198,16
12,6,0.03095,0.1405,135,6552,300.2765472,16
12,6,0.03095,0.1405,135,6552,300.2765472,16
12,6,0.03098,0.1776,135,2920,133.8112103,16
12,6,0.03098,0.1776,135,2920,133.8112103,16
12,6,0.03103,0.25,50,107700,4935.434024,16
12,6,0.03103,0.25,50,107700,4935.434024,16
12,6,0.03106,0.1,135,11640,533.3463509,16
12,6,0.03106,0.1,135,11640,533.3463509,16
12,6,0.031068571,0.25,80,9760,390.4,16
12,6,0.03107,0.25,80,9760,447.2593878,16
12,6,0.03108,0.25,60,45600,2089.654517,16
12,6,0.03108,0.25,60,45600,2089.654517,16
12,6,0.03109,0.0888,135,14060,855.4008184,16
12,6,0.03109,0.25,40,245600,11254.80591,16
12,6,0.03109,0.0888,135,14060,855.4008184,16
12,6,0.031091316,0.25,40,245600,7368,16
12,6,0.03111,0.25,35,347000,15901.53766,16
12,6,0.03111,0.25,35,347000,15901.53766,16
12,6,0.03113,0.12,135,8780,402.350146,16
12,6,0.03113,0.25,60,46900,2149.228001,16
12,6,0.03113,0.25,60,46900,2149.228001,16
12,6,0.03113,0.12,135,8780,402.350146,16
12,6,0.03114,0.1405,135,6668,305.5399627,16
12,6,0.03114,0.1405,135,6668,305.5399627,16
12,6,0.0312,0.25,50,107200,4912.521145,16
12,6,0.0312,0.1776,135,2796,128.1288165,16
12,6,0.0312,0.25,50,107200,4912.521145,16
12,6,0.0312,0.1776,135,2796,128.1288165,16
12,6,0.03127,0.1,135,11690,535.7030987,16
12,6,0.03127,0.1,135,11690,535.7030987,16
