 ################ 1 Barreau:1983ht             1
##################### 2 O'Connell:1987ag           1
#  3 Sealock:1989nx             1
################## 4 Baran:1988tw               1
# 5 Bagdasaryan:1988hp         0
# 6 Dai - HallA:2019da            1
# 7 Arrington:1995hs           1
 8 Day:1993md                 1
 9 Arrington:1998psnoCC       0
10 Gaskell:2008               1
11 Whitney:1974hr             0
12 AlsamiJan05                  1
13 VaheJun07                  1
14 E139                       0
15 Fomin                      0
16 Yamaguchi73
17 Ryan84
18 Cyzyk63
19 Bounin63
20 Spanner
21 Mihovilovic:2024ymj
Bosted:1992fy                           set =           25
 Rock-pc                                 set =           26
 Tvaskis:2006                            set =           27
 GarinoBates:1992                        set =           28
 Day:1993md                              set =           29
 YaLIJan05:2005                          set =           30
 VaheJun07: 2007                         set =           31
 E139                                    set =           32
 MurphyHallA:2019                        set =           33
 Franz:1981cw                            set =           34
   Z   A     E        theta     Nu      CS           err        set
      6     12    2.3466   45.0000    1.2719 0.5577E+02 0.2012E+01  12
      6     12    2.3466   45.0000    1.2843 0.5737E+02 0.2053E+01  12
      6     12    2.3466   45.0000    1.2966 0.5993E+02 0.2120E+01  12
      6     12    2.3466   45.0000    1.3089 0.6305E+02 0.2204E+01  12
      6     12    2.3466   45.0000    1.3212 0.6738E+02 0.2327E+01  12
      6     12    2.3466   45.0000    1.3458 0.7112E+02 0.2460E+01  12
      6     12    2.3466   45.0000    1.3581 0.7150E+02 0.2462E+01  12
      6     12    2.3466   45.0000    1.3704 0.7555E+02 0.2573E+01  12
      6     12    2.3466   45.0000    1.3827 0.7888E+02 0.2666E+01  12
      6     12    2.3466   45.0000    1.3950 0.8224E+02 0.2759E+01  12
      6     12    2.3466   45.0000    1.4073 0.8419E+02 0.2813E+01  12
      6     12    2.3466   45.0000    1.4196 0.8772E+02 0.2913E+01  12
      6     12    2.3466   45.0000    1.4319 0.9061E+02 0.2993E+01  12
      6     12    2.3466   45.0000    1.4442 0.9111E+02 0.3007E+01  12
      6     12    2.3466   45.0000    1.4565 0.9606E+02 0.3150E+01  12
      6     12    2.3466   45.0000    1.4688 0.1002E+03 0.3283E+01  12
      6     12    2.3466   45.0000    1.4811 0.1006E+03 0.3294E+01  12
      6     12    2.3466   45.0000    1.4934 0.1043E+03 0.3381E+01  12
      6     12    2.3466   45.0000    1.5057 0.1081E+03 0.3489E+01  12
      6     12    2.3466   45.0000    1.5180 0.1104E+03 0.3553E+01  12
      6     12    2.3466   45.0000    1.5303 0.1123E+03 0.3609E+01  12
      6     12    2.3466   45.0000    1.5426 0.1181E+03 0.3778E+01  12
      6     12    2.3466   45.0000    1.5549 0.1204E+03 0.3843E+01  12
      6     12    2.3466   45.0000    1.5672 0.1208E+03 0.3854E+01  12
      6     12    2.3466   45.0000    1.5795 0.1250E+03 0.3975E+01  12
      6     12    2.3466   45.0000    1.5918 0.1301E+03 0.4142E+01  12
      6     12    2.3466   45.0000    1.6041 0.1264E+03 0.4135E+01  12
      6     12    2.3466   45.0000    1.6164 0.1330E+03 0.4301E+01  12
      6     12    2.3466   45.0000    1.6287 0.1341E+03 0.4333E+01  12
      6     12    2.3466   45.0000    1.6410 0.1375E+03 0.4432E+01  12
      6     12    2.3466   45.0000    1.6534 0.1410E+03 0.4534E+01  12
      6     12    2.3466   45.0000    1.6657 0.1405E+03 0.4514E+01  12
      6     12    2.3466   45.0000    1.6780 0.1429E+03 0.4586E+01  12
      6     12    2.3466   45.0000    1.6903 0.1448E+03 0.4652E+01  12
      6     12    2.3466   60.0000    1.1783 0.7757E+00 0.1001E+01  12
      6     12    2.3466   60.0000    1.1878 0.9263E+00 0.1001E+01  12
      6     12    2.3466   60.0000    1.1973 0.1085E+01 0.1002E+01  12
      6     12    2.3466   60.0000    1.2067 0.1272E+01 0.1002E+01  12
      6     12    2.3466   60.0000    1.2162 0.1385E+01 0.1002E+01  12
      6     12    2.3466   60.0000    1.2257 0.1609E+01 0.1003E+01  12
      6     12    2.3466   60.0000    1.2351 0.1864E+01 0.1003E+01  12
      6     12    2.3466   60.0000    1.2446 0.2002E+01 0.1004E+01  12
      6     12    2.3466   60.0000    1.2541 0.2188E+01 0.1004E+01  12
      6     12    2.3466   60.0000    1.2636 0.2640E+01 0.1006E+01  12
      6     12    2.3466   60.0000    1.2730 0.2921E+01 0.1007E+01  12
      6     12    2.3466   60.0000    1.2825 0.3062E+01 0.1007E+01  12
      6     12    2.3466   60.0000    1.2920 0.3297E+01 0.1008E+01  12
      6     12    2.3466   60.0000    1.3014 0.3562E+01 0.1009E+01  12
      6     12    2.3466   60.0000    1.3109 0.3783E+01 0.1010E+01  12
      6     12    2.3466   60.0000    1.3204 0.4071E+01 0.1011E+01  12
      6     12    2.3466   60.0000    1.3393 0.4360E+01 0.1015E+01  12
      6     12    2.3466   60.0000    1.3488 0.5001E+01 0.1018E+01  12
      6     12    2.3466   60.0000    1.3583 0.5234E+01 0.1019E+01  12
      6     12    2.3466   60.0000    1.3677 0.5580E+01 0.1021E+01  12
      6     12    2.3466   60.0000    1.3772 0.5818E+01 0.1022E+01  12
      6     12    2.3466   60.0000    1.3867 0.6260E+01 0.1025E+01  12
      6     12    2.3466   60.0000    1.3962 0.6572E+01 0.1027E+01  12
      6     12    2.3466   60.0000    1.4056 0.7168E+01 0.1031E+01  12
      6     12    2.3466   60.0000    1.4151 0.7584E+01 0.1035E+01  12
      6     12    2.3466   60.0000    1.4246 0.7935E+01 0.1037E+01  12
      6     12    2.3466   60.0000    1.4340 0.8281E+01 0.1040E+01  12
      6     12    2.3466   60.0000    1.4435 0.8828E+01 0.1045E+01  12
      6     12    2.3466   60.0000    1.4530 0.9286E+01 0.1049E+01  12
      6     12    2.3466   60.0000    1.4625 0.1016E+02 0.1058E+01  12
      6     12    2.3466   60.0000    1.4814 0.1099E+02 0.1062E+01  12
      6     12    2.3466   60.0000    1.4909 0.1141E+02 0.1065E+01  12
      6     12    2.3466   60.0000    1.5003 0.1230E+02 0.1075E+01  12
      6     12    2.3466   60.0000    1.5098 0.1273E+02 0.1079E+01  12
      6     12    2.3466   60.0000    1.5193 0.1354E+02 0.1089E+01  12
      6     12    2.3466   60.0000    1.5288 0.1417E+02 0.1096E+01  12
      6     12    2.3466   60.0000    1.5382 0.1492E+02 0.1106E+01  12
      6     12    2.3466   60.0000    1.5477 0.1610E+02 0.1122E+01  12
      6     12    2.3466   60.0000    1.5572 0.1659E+02 0.1128E+01  12
      6     12    2.3466   60.0000    1.5666 0.1747E+02 0.1141E+01  12
      6     12    2.3466   60.0000    1.5761 0.1836E+02 0.1154E+01  12
      6     12    2.3466   60.0000    1.5856 0.1942E+02 0.1171E+01  12
      6     12    2.3466   60.0000    1.6045 0.2128E+02 0.1250E+01  12
      6     12    2.3466   60.0000    1.6140 0.2167E+02 0.1250E+01  12
      6     12    2.3466   60.0000    1.6235 0.2357E+02 0.1286E+01  12
      6     12    2.3466   60.0000    1.6329 0.2403E+02 0.1294E+01  12
      6     12    2.3466   60.0000    1.6424 0.2523E+02 0.1318E+01  12
      6     12    2.3466   60.0000    1.6519 0.2652E+02 0.1343E+01  12
      6     12    2.3466   60.0000    1.6614 0.2719E+02 0.1356E+01  12
      6     12    2.3466   60.0000    1.6708 0.2829E+02 0.1378E+01  12
      6     12    2.3466   60.0000    1.6803 0.2869E+02 0.1386E+01  12
      6     12    2.3466   60.0000    1.6898 0.3091E+02 0.1437E+01  12
      6     12    2.3476   20.0000    1.7106 0.2039E+04 0.6232E+02  12
      6     12    2.3476   20.0000    1.7291 0.2041E+04 0.6225E+02  12
      6     12    2.3476   20.0000    1.7476 0.1948E+04 0.5943E+02  12
      6     12    2.3476   20.0000    1.7662 0.1931E+04 0.5888E+02  12
      6     12    2.3476   20.0000    1.7847 0.1906E+04 0.5817E+02  12
      6     12    2.3476   30.0000    1.7187 0.6556E+03 0.2022E+02  12
      6     12    2.3476   30.0000    1.7347 0.6504E+03 0.2005E+02  12
      6     12    2.3476   30.0000    1.7506 0.6503E+03 0.2005E+02  12
      6     12    2.3476   30.0000    1.7666 0.6466E+03 0.1993E+02  12
      6     12    2.3476   30.0000    1.7826 0.6413E+03 0.1979E+02  12
      6     12    2.3476   30.0000    1.7985 0.6568E+03 0.2010E+02  12
      6     12    2.3476   30.0000    1.8145 0.6492E+03 0.1982E+02  12
      6     12    2.3476   30.0000    1.8305 0.6379E+03 0.1948E+02  12
      6     12    2.3476   30.0000    1.8464 0.6338E+03 0.1935E+02  12
      6     12    2.3476   30.0000    1.8624 0.6352E+03 0.1942E+02  12
      6     12    2.3476   45.0000    1.7154 0.1497E+03 0.4767E+01  12
      6     12    2.3476   45.0000    1.7277 0.1539E+03 0.4882E+01  12
      6     12    2.3476   45.0000    1.7400 0.1542E+03 0.4890E+01  12
      6     12    2.3476   45.0000    1.7523 0.1585E+03 0.5016E+01  12
      6     12    2.3476   45.0000    1.7646 0.1616E+03 0.5107E+01  12
      6     12    2.3476   45.0000    1.7769 0.1607E+03 0.5080E+01  12
      6     12    2.3476   45.0000    1.7892 0.1677E+03 0.5319E+01  12
      6     12    2.3476   45.0000    1.8015 0.1672E+03 0.5251E+01  12
      6     12    2.3476   45.0000    1.8138 0.1700E+03 0.5324E+01  12
      6     12    2.3476   45.0000    1.8261 0.1726E+03 0.5398E+01  12
      6     12    2.3476   45.0000    1.8384 0.1720E+03 0.5380E+01  12
      6     12    2.3476   45.0000    1.8507 0.1730E+03 0.5408E+01  12
      6     12    2.3476   45.0000    1.8630 0.1778E+03 0.5564E+01  12
      6     12    2.3476   45.0000    1.8753 0.1844E+03 0.5753E+01  12
      6     12    2.3476   45.0000    1.8876 0.1807E+03 0.5622E+01  12
      6     12    2.3476   45.0000    1.8999 0.1847E+03 0.5739E+01  12
      6     12    2.3476   45.0000    1.9122 0.1855E+03 0.5763E+01  12
      6     12    2.3476   45.0000    1.9245 0.1863E+03 0.5789E+01  12
      6     12    2.3476   60.0000    1.7094 0.3362E+02 0.1483E+01  12
      6     12    2.3476   60.0000    1.7189 0.3473E+02 0.1500E+01  12
      6     12    2.3476   60.0000    1.7284 0.3596E+02 0.1527E+01  12
      6     12    2.3476   60.0000    1.7378 0.3756E+02 0.1564E+01  12
      6     12    2.3476   60.0000    1.7473 0.3842E+02 0.1583E+01  12
      6     12    2.3476   60.0000    1.7568 0.3993E+02 0.1619E+01  12
      6     12    2.3476   60.0000    1.7662 0.4181E+02 0.1663E+01  12
      6     12    2.3476   60.0000    1.7757 0.4231E+02 0.1675E+01  12
      6     12    2.3476   60.0000    1.7852 0.4355E+02 0.1709E+01  12
      6     12    2.3476   60.0000    1.7947 0.4494E+02 0.1747E+01  12
      6     12    2.3476   60.0000    1.8041 0.4678E+02 0.1777E+01  12
      6     12    2.3476   60.0000    1.8136 0.4735E+02 0.1790E+01  12
      6     12    2.3476   60.0000    1.8231 0.4837E+02 0.1815E+01  12
      6     12    2.3476   60.0000    1.8325 0.5040E+02 0.1866E+01  12
      6     12    2.3476   60.0000    1.8420 0.5180E+02 0.1901E+01  12
      6     12    2.3476   60.0000    1.8515 0.5216E+02 0.1910E+01  12
      6     12    2.3476   60.0000    1.8609 0.5445E+02 0.1972E+01  12
      6     12    2.3476   60.0000    1.8799 0.5859E+02 0.2168E+01  12
      6     12    2.3476   60.0000    1.8893 0.6054E+02 0.2214E+01  12
      6     12    2.3476   60.0000    1.8988 0.6183E+02 0.2248E+01  12
      6     12    2.3476   60.0000    1.9083 0.6219E+02 0.2256E+01  12
      6     12    2.3476   60.0000    1.9178 0.6199E+02 0.2249E+01  12
      6     12    2.3476   60.0000    1.9272 0.6510E+02 0.2340E+01  12
      6     12    3.4886   14.0000    0.0541 0.1265E+02 0.2373E+01  12
      6     12    3.4886   14.0000    0.0733 0.2404E+02 0.3455E+01  12
      6     12    3.4886   14.0000    0.0925 0.5068E+02 0.6242E+01  12
      6     12    3.4886   14.0000    0.1117 0.1041E+03 0.1201E+02  12
      6     12    3.4886   14.0000    0.1308 0.1975E+03 0.2486E+02  12
      6     12    3.4886   14.0000    0.1500 0.4084E+03 0.1770E+02  12
      6     12    3.4886   14.0000    0.1692 0.7116E+03 0.3250E+02  12
      6     12    3.4886   14.0000    0.1884 0.1219E+04 0.2522E+02  12
      6     12    3.4886   14.0000    0.2076 0.1830E+04 0.6838E+02  12
      6     12    3.4886   14.0000    0.2268 0.2590E+04 0.7729E+02  12
      6     12    3.4886   14.0000    0.2460 0.3615E+04 0.9116E+02  12
      6     12    3.4886   14.0000    0.2652 0.4722E+04 0.9883E+02  12
      6     12    3.4886   14.0000    0.2844 0.5819E+04 0.9884E+02  12
      6     12    3.4886   14.0000    0.3036 0.6831E+04 0.9483E+02  12
      6     12    3.4886   14.0000    0.3228 0.7804E+04 0.9094E+02  12
      6     12    3.4886   14.0000    0.3420 0.8444E+04 0.8824E+02  12
      6     12    3.4886   14.0000    0.3612 0.8660E+04 0.8550E+02  12
      6     12    3.4886   14.0000    0.3804 0.8703E+04 0.8403E+02  12
      6     12    3.4886   14.0000    0.3996 0.8704E+04 0.8361E+02  12
      6     12    3.4886   14.0000    0.4188 0.8356E+04 0.8062E+02  12
      6     12    3.4886   14.0000    0.4380 0.8094E+04 0.7884E+02  12
      6     12    3.4886   14.0000    0.4572 0.7606E+04 0.7491E+02  12
      6     12    3.4886   14.0000    0.4764 0.7235E+04 0.7267E+02  12
      6     12    3.4886   14.0000    0.4956 0.7019E+04 0.7231E+02  12
      6     12    3.4886   14.0000    0.5148 0.6818E+04 0.7279E+02  12
      6     12    3.4886   14.0000    0.5340 0.6803E+04 0.8753E+02  12
      6     12    3.4886   14.0000    0.5532 0.6711E+04 0.8277E+02  12
      6     12    3.4886   14.0000    0.5724 0.6663E+04 0.8181E+02  12
      6     12    3.4886   14.0000    0.5915 0.6783E+04 0.8291E+02  12
      6     12    3.4886   14.0000    0.6107 0.6868E+04 0.8353E+02  12
      6     12    3.4886   14.0000    0.6299 0.6934E+04 0.8341E+02  12
      6     12    3.4886   14.0000    0.6491 0.7002E+04 0.8391E+02  12
      6     12    3.4886   14.0000    0.6683 0.6870E+04 0.8252E+02  12
      6     12    3.4886   14.0000    0.6875 0.6931E+04 0.8284E+02  12
      6     12    3.4886   14.0000    0.7067 0.6881E+04 0.8177E+02  12
      6     12    3.4886   14.0000    0.7259 0.6698E+04 0.7929E+02  12
      6     12    3.4886   14.0000    0.7451 0.6566E+04 0.7789E+02  12
      6     12    3.4886   14.0000    0.7643 0.6660E+04 0.7923E+02  12
      6     12    3.4886   14.0000    0.7835 0.6613E+04 0.7923E+02  12
      6     12    3.4886   14.0000    0.8027 0.6540E+04 0.7865E+02  12
      6     12    3.4886   14.0000    0.8219 0.6318E+04 0.7659E+02  12
      6     12    3.4886   14.0000    0.8411 0.6254E+04 0.7611E+02  12
      6     12    3.4886   14.0000    0.8603 0.6312E+04 0.7720E+02  12
      6     12    3.4886   14.0000    0.8795 0.6194E+04 0.7609E+02  12
      6     12    3.4886   14.0000    0.8987 0.6201E+04 0.7638E+02  12
      6     12    3.4886   14.0000    0.9179 0.6309E+04 0.7920E+02  12
      6     12    3.4886   14.0000    0.9563 0.6212E+04 0.7581E+02  12
      6     12    3.4886   14.0000    0.9755 0.6214E+04 0.7425E+02  12
      6     12    3.4886   14.0000    0.9947 0.6166E+04 0.7371E+02  12
      6     12    3.4886   14.0000    1.0139 0.6121E+04 0.7316E+02  12
      6     12    3.4886   14.0000    1.0330 0.5998E+04 0.7170E+02  12
      6     12    3.4886   14.0000    1.0522 0.5950E+04 0.7099E+02  12
      6     12    3.4886   14.0000    1.0714 0.5965E+04 0.7128E+02  12
      6     12    3.4886   14.0000    1.0906 0.5858E+04 0.7036E+02  12
      6     12    3.4886   14.0000    1.1098 0.5939E+04 0.7089E+02  12
      6     12    3.4886   14.0000    1.1290 0.5845E+04 0.6991E+02  12
      6     12    3.4886   14.0000    1.1482 0.5889E+04 0.7047E+02  12
      6     12    3.4886   14.0000    1.1674 0.5842E+04 0.6964E+02  12
      6     12    3.4886   14.0000    1.1866 0.5850E+04 0.6957E+02  12
      6     12    3.4886   14.0000    1.2058 0.5756E+04 0.6857E+02  12
      6     12    3.4886   14.0000    1.2250 0.5724E+04 0.6847E+02  12
      6     12    3.4886   14.0000    1.2442 0.5716E+04 0.6792E+02  12
      6     12    3.4886   14.0000    1.2634 0.5727E+04 0.6817E+02  12
      6     12    3.4886   14.0000    1.2826 0.5597E+04 0.6868E+02  12
      6     12    3.4886   14.0000    1.3018 0.5485E+04 0.7608E+02  12
      6     12    3.4886   14.0000    1.3210 0.5403E+04 0.7088E+02  12
      6     12    3.4886   14.0000    1.3402 0.5504E+04 0.7127E+02  12
      6     12    3.4886   14.0000    1.3594 0.5320E+04 0.6950E+02  12
      6     12    3.4886   14.0000    1.3786 0.5182E+04 0.6773E+02  12
      6     12    3.4886   14.0000    1.3978 0.5062E+04 0.6653E+02  12
      6     12    3.4886   14.0000    1.4170 0.4934E+04 0.6517E+02  12
      6     12    3.4886   14.0000    1.4362 0.5096E+04 0.6681E+02  12
      6     12    3.4886   14.0000    1.4554 0.4922E+04 0.6487E+02  12
      6     12    3.4886   14.0000    1.4745 0.4918E+04 0.6497E+02  12
      6     12    3.4886   14.0000    1.4937 0.4904E+04 0.6480E+02  12
      6     12    3.4886   14.0000    1.5129 0.4708E+04 0.6270E+02  12
      6     12    3.4886   14.0000    1.5321 0.4729E+04 0.6291E+02  12
      6     12    3.4886   14.0000    1.5513 0.4591E+04 0.6137E+02  12
      6     12    3.4886   14.0000    1.5705 0.4610E+04 0.6179E+02  12
      6     12    3.4886   14.0000    1.5897 0.4570E+04 0.6307E+02  12
      6     12    3.4886   14.0000    1.6089 0.4482E+04 0.5251E+02  12
      6     12    3.4886   14.0000    1.6281 0.4419E+04 0.4973E+02  12
      6     12    3.4886   14.0000    1.6473 0.4367E+04 0.4902E+02  12
      6     12    3.4886   14.0000    1.6665 0.4303E+04 0.4847E+02  12
      6     12    3.4886   14.0000    1.6857 0.4097E+04 0.4632E+02  12
      6     12    3.4886   14.0000    1.7049 0.4142E+04 0.4673E+02  12
      6     12    3.4886   14.0000    1.7241 0.4118E+04 0.4662E+02  12
      6     12    3.4886   14.0000    1.7433 0.4067E+04 0.4608E+02  12
      6     12    3.4886   14.0000    1.7625 0.4041E+04 0.4587E+02  12
      6     12    3.4886   14.0000    1.7817 0.4062E+04 0.4593E+02  12
      6     12    3.4886   14.0000    1.8009 0.3950E+04 0.4488E+02  12
      6     12    3.4886   14.0000    1.8201 0.3933E+04 0.4463E+02  12
      6     12    3.4886   14.0000    1.8393 0.3913E+04 0.4455E+02  12
      6     12    3.4886   14.0000    1.8585 0.3819E+04 0.4495E+02  12
      6     12    3.4886   14.0000    1.8777 0.3820E+04 0.4323E+02  12
      6     12    3.4886   14.0000    1.8969 0.3705E+04 0.4120E+02  12
      6     12    3.4886   14.0000    1.9161 0.3656E+04 0.4073E+02  12
      6     12    3.4886   14.0000    1.9352 0.3548E+04 0.3952E+02  12
      6     12    3.4886   14.0000    1.9544 0.3487E+04 0.3898E+02  12
      6     12    3.4886   14.0000    1.9736 0.3561E+04 0.3972E+02  12
      6     12    3.4886   14.0000    1.9928 0.3463E+04 0.3872E+02  12
      6     12    3.4886   14.0000    2.0120 0.3465E+04 0.3879E+02  12
      6     12    3.4886   14.0000    2.0312 0.3444E+04 0.3851E+02  12
      6     12    3.4886   14.0000    2.0504 0.3362E+04 0.3764E+02  12
      6     12    3.4886   14.0000    2.0696 0.3364E+04 0.3768E+02  12
      6     12    3.4886   14.0000    2.0888 0.3344E+04 0.3906E+02  12
      6     12    3.4886   20.0000    0.2688 0.3609E+01 0.1090E+01  12
      6     12    3.4886   20.0000    0.2862 0.5175E+01 0.1066E+01  12
      6     12    3.4886   20.0000    0.3036 0.8091E+01 0.1073E+01  12
      6     12    3.4886   20.0000    0.3211 0.1174E+02 0.1129E+01  12
      6     12    3.4886   20.0000    0.3385 0.1595E+02 0.1178E+01  12
      6     12    3.4886   20.0000    0.3559 0.2274E+02 0.1297E+01  12
      6     12    3.4886   20.0000    0.3733 0.3073E+02 0.1474E+01  12
      6     12    3.4886   20.0000    0.3907 0.3975E+02 0.1643E+01  12
      6     12    3.4886   20.0000    0.4081 0.5486E+02 0.1973E+01  12
      6     12    3.4886   20.0000    0.4255 0.7275E+02 0.2367E+01  12
      6     12    3.4886   20.0000    0.4429 0.9654E+02 0.2880E+01  12
      6     12    3.4886   20.0000    0.4603 0.1299E+03 0.3570E+01  12
      6     12    3.4886   20.0000    0.4778 0.1688E+03 0.4324E+01  12
      6     12    3.4886   20.0000    0.4952 0.2093E+03 0.4987E+01  12
      6     12    3.4886   20.0000    0.5474 0.3468E+03 0.7242E+01  12
      6     12    3.4886   20.0000    0.5648 0.3875E+03 0.7230E+01  12
      6     12    3.4886   20.0000    0.5822 0.4398E+03 0.7444E+01  12
      6     12    3.4886   20.0000    0.5996 0.4881E+03 0.7630E+01  12
      6     12    3.4886   20.0000    0.6171 0.5200E+03 0.7608E+01  12
      6     12    3.4886   20.0000    0.6345 0.5402E+03 0.7522E+01  12
      6     12    3.4886   20.0000    0.6519 0.5672E+03 0.7588E+01  12
      6     12    3.4886   20.0000    0.6693 0.5888E+03 0.7606E+01  12
      6     12    3.4886   20.0000    0.6867 0.6032E+03 0.7614E+01  12
      6     12    3.4886   20.0000    0.7041 0.6308E+03 0.7818E+01  12
      6     12    3.4886   20.0000    0.7215 0.6262E+03 0.7712E+01  12
      6     12    3.4886   20.0000    0.7389 0.6383E+03 0.7790E+01  12
      6     12    3.4886   20.0000    0.7563 0.6516E+03 0.7911E+01  12
      6     12    3.4886   20.0000    0.7738 0.6471E+03 0.7854E+01  12
      6     12    3.4886   20.0000    0.7912 0.6766E+03 0.8160E+01  12
      6     12    3.4886   20.0000    0.8086 0.6751E+03 0.8157E+01  12
      6     12    3.4886   20.0000    0.8260 0.6736E+03 0.8127E+01  12
      6     12    3.4886   20.0000    0.8434 0.6898E+03 0.8309E+01  12
      6     12    3.4886   20.0000    0.8608 0.7059E+03 0.8494E+01  12
      6     12    3.4886   20.0000    0.8782 0.7166E+03 0.8590E+01  12
      6     12    3.4886   20.0000    0.8956 0.7589E+03 0.9090E+01  12
      6     12    3.4886   20.0000    0.9130 0.7585E+03 0.9195E+01  12
      6     12    3.4886   20.0000    0.9653 0.7928E+03 0.1059E+02  12
      6     12    3.4886   20.0000    0.9827 0.8154E+03 0.1053E+02  12
      6     12    3.4886   20.0000    1.0001 0.8352E+03 0.1068E+02  12
      6     12    3.4886   20.0000    1.0175 0.8312E+03 0.1061E+02  12
      6     12    3.4886   20.0000    1.0349 0.8377E+03 0.1063E+02  12
