Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,Ep,Veff,Ffoc2,E0original,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex
6,12,0.2011,135,0.0178,800,24,18,1,0.2,800,161.7899873,2.35619449,0.853553391,0.146446609,5.828427125,0.011988488,0.1833,0.0031,1.031558259,0.198,0.125853477,0.126170317,0.355204613,0.787905264,0.078825806,-0.000143196,-5586744.195,-167602.3259,6.83E-05,1160.630966,928504.7727,187778.4693,2.384578116,0.482251079,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,6,0.01086,0.016227687,0.078849212,0,0,0,0,13,0.012055,0.018498809,0.078836096,0,0,5.403165445,0.002717419,1,18.90367619,0.001428329,18.90367619,0.001428329,1.000296628,0,0,5.403165445,0.002717419,1,3.917471604,0.001994705,5.207155856,0.002471839,0.752586668
6,12,0.2011,135,0.0179,730,21.9,18,1,0.2,730,147.6333634,2.35619449,0.853553391,0.146446609,5.828427125,0.012088488,0.1832,0.0031,1.031558259,0.198,0.125784817,0.126105227,0.355112978,0.788161579,0.078823651,-0.000142799,-5112088.948,-153362.6685,6.83E-05,1160.66813,847287.7351,171353.3399,2.175997206,0.440068201,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,6,0.01086,0.016227687,0.078849212,0,0,0,0,13,0.012055,0.018498809,0.078836096,0,0,5.665118154,0.002869269,1,18.90367619,0.001428329,18.90367619,0.001428329,1.00032395,0,0,5.665118154,0.002869269,1,3.917471604,0.001994705,5.274628814,0.002606468,0.74288816
6,12,0.2011,135,0.0181,660,19.8,18,1,0.2,660,133.4767395,2.35619449,0.853553391,0.146446609,5.828427125,0.012288488,0.183,0.0031,1.031558259,0.198,0.125647498,0.125975108,0.354929722,0.788674208,0.078819299,-0.000142004,-4647753.324,-139432.5997,6.83E-05,1160.743178,766090.4972,154932.2148,1.967467146,0.397895606,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,6,0.01086,0.016227687,0.078849212,0,0,0,0,13,0.012055,0.018498809,0.078836096,0,0,6.428777299,0.003203395,1,18.90367619,0.001428329,18.90367619,0.001428329,1.000379123,0,0,6.428777299,0.003203395,1,3.917471604,0.001994705,5.71706034,0.002896818,0.685380655
6,12,0.2011,135,0.0182,590,17.7,18,1,0.2,590,119.3201157,2.35619449,0.853553391,0.146446609,5.828427125,0.012388488,0.1829,0.0031,1.031558259,0.198,0.125578838,0.125910078,0.354838101,0.788930522,0.078817103,-0.000141607,-4166467.846,-124994.0354,6.83E-05,1160.781061,684860.8261,138504.5305,1.75885379,0.355706166,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,6,0.01086,0.016227687,0.078849212,0,0,0,0,13,0.012055,0.018498809,0.078836096,0,0,6.896111495,0.003392654,1,18.90367619,0.001428329,18.90367619,0.001428329,1.000406974,0,0,6.896111495,0.003392654,1,3.917471604,0.001994705,6.063420186,0.003054848,0.646259451
6,12,0.2011,135,0.0183,520,15.6,18,1,0.2,520,105.1634918,2.35619449,0.853553391,0.146446609,5.828427125,0.012488488,0.1828,0.0031,1.031558259,0.198,0.125510178,0.125845068,0.354746484,0.789186836,0.078814893,-0.000141209,-3682473.879,-110474.2164,6.83E-05,1160.819185,603625.9763,122075.7988,1.550227135,0.313514036,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,7,0.01277,0.018137687,0.07880959,0,0,0,0,14,0.012765,0.019207614,0.078822623,0,0,7.397060962,0.003606381,1,8.02764772,0.004108519,8.02764772,0.004108519,0.999933177,0,0,7.397060962,0.003606381,1,6.549420242,0.002934225,6.472713782,0.003224377,1.011627698
6,12,0.2011,135,0.0186,440,13.2,18,1,0.2,440,88.98449303,2.35619449,0.853553391,0.146446609,5.828427125,0.012788488,0.1825,0.0031,1.031558259,0.198,0.125304198,0.125650158,0.354471661,0.78995578,0.078808178,-0.000140017,-3142466.422,-94273.99267,6.83E-05,1160.935004,510811.4019,103305.2128,1.311861529,0.265307575,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,7,0.01277,0.018137687,0.07880959,0,0,0,0,14,0.012765,0.019207614,0.078822623,0,0,8.93324817,0.004611072,1,8.02764772,0.004108519,8.02764772,0.004108519,1.00001779,0,0,8.93324817,0.004611072,1,6.549420242,0.002934225,7.91821191,0.003865259,0.827073863
6,12,0.2011,135,0.019,370,11.1,18,1,0.2,370,74.82786914,2.35619449,0.853553391,0.146446609,5.828427125,0.013188488,0.1821,0.0031,1.031558259,0.198,0.125029559,0.125390559,0.354105294,0.790981037,0.078799032,-0.000138428,-2672868.602,-80186.05806,6.83E-05,1161.092821,429604.3436,86882.10164,1.103306248,0.22312988,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,8,0.01348,0.018847687,0.07879375,0,0,0,0,15,0.01379,0.020230808,0.07880228,0,0,10.53513816,0.010178203,1,10.96438029,0.01349095,10.96438029,0.01349095,0.999934058,0,0,10.53513816,0.010178203,1,9.304019547,0.035461331,9.792941724,0.006067357,0.969333634
6,12,0.2011,135,0.0198,340,10.2,18,1,0.2,340,68.76074461,2.35619449,0.853553391,0.146446609,5.828427125,0.013988488,0.1813,0.0031,1.031558259,0.198,0.12448028,0.12487232,0.353372778,0.793031553,0.078780065,-0.000135249,-2513875.392,-75416.26177,6.83E-05,1161.420175,394882.8596,79860.11606,1.014134825,0.205096076,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,9,0.014365,0.019732687,0.078773163,0,0,0,0,15,0.01379,0.020230808,0.07880228,0,0,10.81595817,0.234941136,1,10.93491806,0.394136722,10.93491806,0.394136722,0.999946495,0,0,10.81595817,0.234941136,1,9.304019547,0.035461331,11.11879864,0.091741454,0.814529033
6,12,0.2011,135,0.0207,350,10.5,18,1,0.2,350,70.78311946,2.35619449,0.853553391,0.146446609,5.828427125,0.014888488,0.1804,0.0031,1.031558259,0.198,0.123862342,0.124290832,0.352549049,0.795338383,0.078757645,-0.000131673,-2658093.965,-79742.81896,6.83E-05,1161.807349,406632.5721,82236.34836,1.044310338,0.211198695,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,10,0.0151,0.020467687,0.078755357,0,0,0,0,16,0.0151,0.021538365,0.078774745,0,0,9.134272378,3.463009892,1,9.777225079,3.155999194,9.777225079,3.155999194,1.000011713,0,0,9.134272378,3.463009892,1,6.527172753,2.663490767,9.551668172,1.856750984,1.098797109
6,12,0.2011,135,0.0213,400,12,18,1,0.2,400,80.89499366,2.35619449,0.853553391,0.146446609,5.828427125,0.015488488,0.1798,0.0031,1.031558259,0.198,0.123450383,0.123904073,0.352000103,0.796876269,0.078742054,-0.000129289,-3093837.473,-92815.1242,6.83E-05,1162.076724,464830.6897,94006.18925,1.193774252,0.241425901,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,11,0.01547,0.020837687,0.07874615,0,0,0,0,16,0.0151,0.021538365,0.078774745,0,0,8.499173259,8.707669618,1,9.512405062,6.185132174,9.512405062,6.185132174,0.999964627,0,0,8.499173259,8.707669618,1,6.527172753,2.663490767,8.855399914,6.174925895,0.487398368
6,12,0.2011,135,0.0216,450,13.5,18,1,0.2,450,91.00686787,2.35619449,0.853553391,0.146446609,5.828427125,0.015788488,0.1795,0.0031,1.031558259,0.198,0.123244403,0.123710963,0.351725693,0.797645213,0.078734063,-0.000128097,-3512955.578,-105388.6674,6.83E-05,1162.214824,522996.6708,105769.5309,1.343155633,0.271636416,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,13,0.015795,0.021162687,0.078737929,0,0,0,0,17,0.01589,0.022326818,0.078757307,0,0,7.776923632,10.67025389,1,9.183825564,9.096800536,9.183825564,9.096800536,0.999960711,0,0,7.776923632,10.67025389,1,4.923407503,8.240830453,8.519939705,8.805751479,0.888434073
6,12,0.2011,135,0.0219,530,15.9,18,1,0.2,530,107.1858666,2.35619449,0.853553391,0.146446609,5.828427125,0.016088488,0.1792,0.0031,1.031558259,0.198,0.123038424,0.123518034,0.351451325,0.798414156,0.078725942,-0.000126905,-4176343.9,-125290.317,6.83E-05,1162.355213,616048.263,124588.0508,1.582129947,0.31996598,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,14,0.015965,0.021332687,0.078733578,0,0,0,0,17,0.01589,0.022326818,0.078757307,0,0,6.513213654,11.05588965,1,8.824089657,10.32274928,8.824089657,10.32274928,0.999918636,0,0,6.513213654,11.05588965,1,4.923407503,8.240830453,7.811202155,10.69194391,0.756039482
6,12,0.2011,135,0.0219,590,17.7,18,1,0.2,590,119.3201157,2.35619449,0.853553391,0.146446609,5.828427125,0.016088488,0.1792,0.0031,1.031558259,0.198,0.123038424,0.123518034,0.351451325,0.798414156,0.078725942,-0.000126905,-4649137.549,-139474.1265,6.83E-05,1162.355213,685789.5758,138692.3585,1.761238997,0.356188544,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,14,0.015965,0.021332687,0.078733578,0,0,0,0,17,0.01589,0.022326818,0.078757307,0,0,6.513213654,11.05588965,1,8.824089657,10.32274928,8.824089657,10.32274928,0.999918636,0,0,6.513213654,11.05588965,1,4.923407503,8.240830453,7.811202155,10.69194391,0.756039482
6,12,0.2011,135,0.0221,670,20.1,18,1,0.2,670,135.4991144,2.35619449,0.853553391,0.146446609,5.828427125,0.016288488,0.179,0.0031,1.031558259,0.198,0.122901104,0.123389514,0.351268436,0.798926785,0.078720455,-0.000126111,-5312797.342,-159383.9203,6.83E-05,1162.450084,778841.5563,157510.9569,2.000214308,0.404518309,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,16,0.016315,0.021682687,0.078724513,0,0,0,0,18,0.01625,0.022686095,0.078749153,0,0,5.717169666,10.66935382,1,7.486877509,11.40902026,7.486877509,11.40902026,0.999954071,0,0,5.717169666,10.66935382,1,4.032288044,9.502562028,7.04641681,11.14454003,0.82708129
6,12,0.2011,135,0.0223,760,22.8,18,1,0.2,760,153.700488,2.35619449,0.853553391,0.146446609,5.828427125,0.016488488,0.1788,0.0031,1.031558259,0.198,0.122763785,0.123261075,0.351085566,0.799439414,0.078714909,-0.000125316,-6064672.353,-181940.1706,6.83E-05,1162.545981,883534.9455,178683.8845,2.269086986,0.458894443,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,17,0.01644,0.021807687,0.078721241,0,0,0,0,19,0.01649,0.022925606,0.078743645,0,0,4.885610613,9.607504734,1,6.839355437,11.23143319,6.839355437,11.23143319,0.999927313,0,0,4.885610613,9.607504734,1,3.310204766,9.210068521,6.090890457,10.84080736,0.824497733
6,12,0.2011,135,0.0223,810,24.3,18,1,0.2,810,163.8123622,2.35619449,0.853553391,0.146446609,5.828427125,0.016488488,0.1788,0.0031,1.031558259,0.198,0.122763785,0.123261075,0.351085566,0.799439414,0.078714909,-0.000125316,-6463663.955,-193909.9187,6.83E-05,1162.545981,941662.2445,190439.4033,2.418369025,0.489084867,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,17,0.01644,0.021807687,0.078721241,0,0,0,0,19,0.01649,0.022925606,0.078743645,0,0,4.885610613,9.607504734,1,6.839355437,11.23143319,6.839355437,11.23143319,0.999927313,0,0,4.885610613,9.607504734,1,3.310204766,9.210068521,6.090890457,10.84080736,0.824497733
6,12,0.2011,135,0.0224,870,26.1,18,1,0.2,870,175.9466112,2.35619449,0.853553391,0.146446609,5.828427125,0.016588488,0.1787,0.0031,1.031558259,0.198,0.122695125,0.123196885,0.350994138,0.799695728,0.078712114,-0.000124919,-6964536.006,-208936.0802,6.83E-05,1162.594315,1011457.054,204554.53,2.597615466,0.525335217,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,18,0.016575,0.021942687,0.078717685,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,4.507383082,8.908891619,1,6.304980844,11.00752598,6.304980844,11.00752598,0.999935337,0,0,4.507383082,8.908891619,1,2.544093732,7.690578831,5.803662682,10.73323922,0.694586848
6,12,0.2011,135,0.0226,960,28.8,18,1,0.2,960,194.1479848,2.35619449,0.853553391,0.146446609,5.828427125,0.016788488,0.1785,0.0031,1.031558259,0.198,0.122557805,0.123068565,0.350811295,0.800208357,0.07870648,-0.000124124,-7734206.139,-232026.1842,6.83E-05,1162.691758,1116184.088,225734.2618,2.866574549,0.579728825,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,19,0.016725,0.022092687,0.07871371,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.935321057,7.41206073,1,5.635970013,10.33494391,5.635970013,10.33494391,0.999915388,0,0,3.935321057,7.41206073,1,2.544093732,7.690578831,4.992495174,9.750739388,0.767708806
6,12,0.2011,135,0.0226,1070,32.1,18,1,0.2,1070,216.3941081,2.35619449,0.853553391,0.146446609,5.828427125,0.016788488,0.1785,0.0031,1.031558259,0.198,0.122557805,0.123068565,0.350811295,0.800208357,0.07870648,-0.000124124,-8620417.259,-258612.5178,6.83E-05,1162.691758,1244080.181,251599.6459,3.195036216,0.646156086,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,19,0.016725,0.022092687,0.07871371,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.935321057,7.41206073,1,5.635970013,10.33494391,5.635970013,10.33494391,0.999915388,0,0,3.935321057,7.41206073,1,2.544093732,7.690578831,4.992495174,9.750739388,0.767708806
6,12,0.2011,135,0.0227,1010,30.3,18,1,0.2,1010,204.259859,2.35619449,0.853553391,0.146446609,5.828427125,0.016888488,0.1784,0.0031,1.031558259,0.198,0.122489145,0.123004435,0.350719881,0.800464672,0.07870364,-0.000123727,-8163160.397,-244894.8119,6.83E-05,1162.740867,1174368.276,237501.2856,3.016002689,0.609948796,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,20,0.016845,0.022212687,0.07871051,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.765139528,6.696308817,1,5.113546256,9.575433319,5.113546256,9.575433319,0.999919331,0,0,3.765139528,6.696308817,1,2.544093732,7.690578831,4.614378147,9.087394498,0.824227332
6,12,0.2011,135,0.0227,1170,35.1,18,1,0.2,1170,236.6178565,2.35619449,0.853553391,0.146446609,5.828427125,0.016888488,0.1784,0.0031,1.031558259,0.198,0.122489145,0.123004435,0.350719881,0.800464672,0.07870364,-0.000123727,-9456334.321,-283690.0296,6.83E-05,1162.740867,1360406.815,275125.2517,3.493785294,0.706574348,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,20,0.016845,0.022212687,0.07871051,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.765139528,6.696308817,1,5.113546256,9.575433319,5.113546256,9.575433319,0.999919331,0,0,3.765139528,6.696308817,1,2.544093732,7.690578831,4.614378147,9.087394498,0.824227332
6,12,0.2011,135,0.0227,1140,34.2,18,1,0.2,1140,230.5507319,2.35619449,0.853553391,0.146446609,5.828427125,0.016888488,0.1784,0.0031,1.031558259,0.198,0.122489145,0.123004435,0.350719881,0.800464672,0.07870364,-0.000123727,-9213864.21,-276415.9263,6.83E-05,1162.740867,1325524.589,268070.758,3.404201055,0.688457057,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,20,0.016845,0.022212687,0.07871051,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.765139528,6.696308817,1,5.113546256,9.575433319,5.113546256,9.575433319,0.999919331,0,0,3.765139528,6.696308817,1,2.544093732,7.690578831,4.614378147,9.087394498,0.824227332
6,12,0.2011,135,0.0227,1350,40.5,18,1,0.2,1350,273.0206036,2.35619449,0.853553391,0.146446609,5.828427125,0.016888488,0.1784,0.0031,1.031558259,0.198,0.122489145,0.123004435,0.350719881,0.800464672,0.07870364,-0.000123727,-10911154.99,-327334.6496,6.83E-05,1162.740867,1569700.171,317452.2134,4.031290723,0.815278094,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,20,0.016845,0.022212687,0.07871051,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.765139528,6.696308817,1,5.113546256,9.575433319,5.113546256,9.575433319,0.999919331,0,0,3.765139528,6.696308817,1,2.544093732,7.690578831,4.614378147,9.087394498,0.824227332
6,12,0.2011,135,0.0228,1250,37.5,18,1,0.2,1250,252.7968552,2.35619449,0.853553391,0.146446609,5.828427125,0.016988488,0.1783,0.0031,1.031558259,0.198,0.122420485,0.122940325,0.350628472,0.800720986,0.078700787,-0.000123329,-10135470,-304064.1,6.83E-05,1162.790236,1453487.795,293949.7149,3.73283508,0.754919175,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,21,0.016945,0.022312687,0.07870783,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.677822043,6.050003938,1,4.726346822,8.859263134,4.726346822,8.859263134,0.999917266,0,0,3.677822043,6.050003938,1,2.544093732,7.690578831,4.285741664,8.36964372,0.89432419
6,12,0.2011,135,0.0228,1430,42.9,18,1,0.2,1430,289.1996024,2.35619449,0.853553391,0.146446609,5.828427125,0.016988488,0.1783,0.0031,1.031558259,0.198,0.122420485,0.122940325,0.350628472,0.800720986,0.078700787,-0.000123329,-11594977.68,-347849.3304,6.83E-05,1162.790236,1662790.037,336278.4738,4.270363332,0.863627537,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,21,0.016945,0.022312687,0.07870783,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.677822043,6.050003938,1,4.726346822,8.859263134,4.726346822,8.859263134,0.999917266,0,0,3.677822043,6.050003938,1,2.544093732,7.690578831,4.285741664,8.36964372,0.89432419
6,12,0.2011,135,0.0229,1500,45,18,1,0.2,1500,303.3562262,2.35619449,0.853553391,0.146446609,5.828427125,0.017088488,0.1782,0.0031,1.031558259,0.198,0.122351826,0.122876236,0.350537067,0.8009773,0.078697918,-0.000122932,-12201874.9,-366056.2469,6.83E-05,1162.839864,1744259.796,352754.7128,4.479593278,0.905941675,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,22,0.017065,0.022432687,0.078704599,0,0,0,0,20,0.01688,0.023314801,0.078734571,0,0,3.670250237,5.502405696,1,4.347151057,7.963118731,4.347151057,7.963118731,0.999921811,0,0,3.670250237,5.502405696,1,2.544093732,7.690578831,4.021607464,7.637675545,0.977943891
6,12,0.2011,135,0.0235,1590,47.7,18,1,0.2,1590,321.5575998,2.35619449,0.853553391,0.146446609,5.828427125,0.017688488,0.1776,0.0031,1.031558259,0.198,0.121939866,0.122492116,0.349988738,0.802515187,0.078680394,-0.000120548,-13189771.95,-395693.1585,6.83E-05,1163.143108,1849397.541,374017.506,4.749607149,0.960548601,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,24,0.01764,0.023007687,0.07868888,0,0,0,0,21,0.01769,0.024123086,0.078715237,0,0,4.603043473,5.334313434,1,4.096244204,4.893533975,4.096244204,4.893533975,0.999909014,0,0,4.603043473,5.334313434,1,2.189880417,3.727162256,3.964127203,4.717444686,0.762128709
6,12,0.2011,135,0.024,1550,46.5,18,1,0.2,1550,313.4681005,2.35619449,0.853553391,0.146446609,5.828427125,0.018188488,0.1771,0.0031,1.031558259,0.198,0.121596567,0.122172567,0.349531926,0.803796759,0.078665379,-0.000118561,-13073403.4,-392202.1021,6.83E-05,1163.403031,1803274.698,364689.7382,4.631154852,0.936593106,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,26,0.018165,0.023532687,0.078674186,0,0,0,0,21,0.01769,0.024123086,0.078715237,0,0,5.057954259,10.10977056,1,5.031466693,6.161134788,5.031466693,6.161134788,0.999904964,0,0,5.057954259,10.10977056,1,2.189880417,3.727162256,4.855641259,6.222630157,0.582521242
6,12,0.2011,135,0.024,1490,44.7,18,1,0.2,1490,301.3338514,2.35619449,0.853553391,0.146446609,5.828427125,0.018188488,0.1771,0.0031,1.031558259,0.198,0.121596567,0.122172567,0.349531926,0.803796759,0.078665379,-0.000118561,-12567336.17,-377020.0852,6.83E-05,1163.403031,1733470.516,350572.7161,4.451884341,0.900337889,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,26,0.018165,0.023532687,0.078674186,0,0,0,0,21,0.01769,0.024123086,0.078715237,0,0,5.057954259,10.10977056,1,5.031466693,6.161134788,5.031466693,6.161134788,0.999904964,0,0,5.057954259,10.10977056,1,2.189880417,3.727162256,4.855641259,6.222630157,0.582521242
6,12,0.2011,135,0.024,1430,42.9,18,1,0.2,1430,289.1996024,2.35619449,0.853553391,0.146446609,5.828427125,0.018188488,0.1771,0.0031,1.031558259,0.198,0.121596567,0.122172567,0.349531926,0.803796759,0.078665379,-0.000118561,-12061268.94,-361838.0683,6.83E-05,1163.403031,1663666.334,336455.6939,4.272613831,0.864082672,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,26,0.018165,0.023532687,0.078674186,0,0,0,0,21,0.01769,0.024123086,0.078715237,0,0,5.057954259,10.10977056,1,5.031466693,6.161134788,5.031466693,6.161134788,0.999904964,0,0,5.057954259,10.10977056,1,2.189880417,3.727162256,4.855641259,6.222630157,0.582521242
6,12,0.2011,135,0.0241,1360,40.8,18,1,0.2,1360,275.0429785,2.35619449,0.853553391,0.146446609,5.828427125,0.018288488,0.177,0.0031,1.031558259,0.198,0.121527907,0.122108717,0.349440578,0.804053074,0.078662331,-0.000118164,-11509427.69,-345282.8307,6.83E-05,1163.455809,1582299.9,320000.3509,4.06364924,0.821822199,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,27,0.01824,0.023607687,0.078672061,0,0,0,0,22,0.01904,0.025470098,0.078681551,0,0,5.032976297,11.53100917,1,5.126205359,6.737730157,5.126205359,6.737730157,0.999893222,0,0,5.032976297,11.53100917,1,2.675489208,13.92359076,4.972169403,7.050082827,1.831605546
6,12,0.2011,135,0.0241,1280,38.4,18,1,0.2,1280,258.8639797,2.35619449,0.853553391,0.146446609,5.828427125,0.018288488,0.177,0.0031,1.031558259,0.198,0.121527907,0.122108717,0.349440578,0.804053074,0.078662331,-0.000118164,-10832402.53,-324972.076,6.83E-05,1163.455809,1489223.435,301176.8008,3.82461105,0.773479717,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,27,0.01824,0.023607687,0.078672061,0,0,0,0,22,0.01904,0.025470098,0.078681551,0,0,5.032976297,11.53100917,1,5.126205359,6.737730157,5.126205359,6.737730157,0.999893222,0,0,5.032976297,11.53100917,1,2.675489208,13.92359076,4.972169403,7.050082827,1.831605546
6,12,0.2011,135,0.0243,1210,36.3,18,1,0.2,1210,244.7073558,2.35619449,0.853553391,0.146446609,5.828427125,0.018488488,0.1768,0.0031,1.031558259,0.198,0.121390588,0.121981078,0.349257896,0.804565703,0.07865619,-0.000117369,-10309335.17,-309280.0552,6.83E-05,1163.56216,1407910.214,284732.2196,3.615783122,0.731246882,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,29,0.018415,0.023782687,0.078667075,0,0,0,0,22,0.01904,0.025470098,0.078681551,0,0,4.913288359,14.59347654,1,5.257999915,8.460799531,5.257999915,8.460799531,0.999875404,0,0,4.913288359,14.59347654,1,2.675489208,13.92359076,5.086063371,9.205945952,1.433458921
6,12,0.2011,135,0.0243,1140,34.2,18,1,0.2,1140,230.5507319,2.35619449,0.853553391,0.146446609,5.828427125,0.018488488,0.1768,0.0031,1.031558259,0.198,0.121390588,0.121981078,0.349257896,0.804565703,0.07865619,-0.000117369,-9712927.355,-291387.8206,6.83E-05,1163.56216,1326460.863,268260.1077,3.406605586,0.688943343,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,29,0.018415,0.023782687,0.078667075,0,0,0,0,22,0.01904,0.025470098,0.078681551,0,0,4.913288359,14.59347654,1,5.257999915,8.460799531,5.257999915,8.460799531,0.999875404,0,0,4.913288359,14.59347654,1,2.675489208,13.92359076,5.086063371,9.205945952,1.433458921
6,12,0.2011,135,0.0247,1080,32.4,18,1,0.2,1080,218.4164829,2.35619449,0.853553391,0.146446609,5.828427125,0.018888488,0.1764,0.0031,1.031558259,0.198,0.121115948,0.121726038,0.348892589,0.80559096,0.078643725,-0.00011578,-9328030.248,-279840.9074,6.83E-05,1163.778062,1256880.307,254188.3112,3.227909392,0.652804274,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,31,0.018895,0.024262687,0.078653214,0,0,0,0,22,0.01904,0.025470098,0.078681551,0,0,4.668437067,20.09600924,1,5.072201153,15.14402496,5.072201153,15.14402496,0.9998816,0,0,4.668437067,20.09600924,1,2.675489208,13.92359076,4.931087567,14.90152307,0.914631844
6,12,0.2011,135,0.0254,2190,65.7,18,1,0.2,2190,442.9000903,2.35619449,0.853553391,0.146446609,5.828427125,0.019588488,0.1757,0.0031,1.031558259,0.198,0.12063533,0.12128049,0.348253485,0.807385161,0.078621326,-0.000112999,-19380726.91,-581421.8073,6.83E-05,1164.16623,2549524.043,515609.3284,6.547666119,1.324183523,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,32,0.020735,0.026102687,0.078597562,0,0,0,0,22,0.01904,0.025470098,0.078681551,0,0,4.866162413,20.55939144,1,5.194574567,12.50219647,5.194574567,12.50219647,1.000289678,0,0,4.866162413,20.55939144,1,2.675489208,13.92359076,4.698812614,22.05021843,0.628954062
6,12,0.2011,135,0.0254,1190,35.7,18,1,0.2,1190,240.6626062,2.35619449,0.853553391,0.146446609,5.828427125,0.019588488,0.1757,0.0031,1.031558259,0.198,0.12063533,0.12128049,0.348253485,0.807385161,0.078621326,-0.000112999,-10531079.92,-315932.3976,6.83E-05,1164.16623,1385357.814,280171.2789,3.557864238,0.719533513,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0,0,0,0,32,0.020735,0.026102687,0.078597562,0,0,0,0,22,0.01904,0.025470098,0.078681551,0,0,4.866162413,20.55939144,1,5.194574567,12.50219647,5.194574567,12.50219647,1.000289678,0,0,4.866162413,20.55939144,1,2.675489208,13.92359076,4.698812614,22.05021843,0.628954062
